ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA,IsQAed
https://fileman.clobotics.cn/api/file/d809ab93680ef80cf002882b50586d80,1241,0.22368186712265,0.142356857657433,0.248261302709579,0.21029157936573,[],[],0,35805910,413722,b3b583b6-4a97-46a3-bd56-acc68e0a0b7a,0,1
https://fileman.clobotics.cn/api/file/014f14b7827629e3c590387c7ef31df1,191,0.219535335898399,0.656025230884552,0.251705259084702,0.732162296772003,[],[],0,35806868,413722,1305f8f4-78bc-4d6c-b745-2a68e23d252e,0,1
https://fileman.clobotics.cn/api/file/93b9852cc1b1377dbfc2579edabcad9d,481,0.389936774969101,0.255572497844696,0.410555750131607,0.309599488973618,[],[],0,35807951,413722,4079e108-da2a-45d7-9a15-84ee39a8d437,0,1
https://fileman.clobotics.cn/api/file/93b9852cc1b1377dbfc2579edabcad9d,481,0.377221485906278,0.258896851576341,0.390569567680359,0.303259507653653,[],[],0,35807951,413722,4079e108-da2a-45d7-9a15-84ee39a8d437,0,1
https://fileman.clobotics.cn/api/file/4a8d3bf264f0423b3510c55825e9bec7,1071333,0.282510250806808,0.804113566875458,0.309276789426804,0.871256291866302,[],[],0,35808024,413722,c0f5049d-384f-4a11-8dc7-e2af58c201fe,0,1
https://fileman.clobotics.cn/api/file/e070ed2fd2c9cc84a8000a2d396e400a,1255,0.327724567587784,0.681685943140493,0.349873274564743,0.735579013824463,[],[],0,35808066,413722,2936f3f2-c263-461e-b8ab-bea1f1eed5ef,0,1
https://fileman.clobotics.cn/api/file/596c84034d2dfc5c3a078ebcfe355d6a,1051575,0.429794584995041,0.812171396107698,0.449358447798841,0.823983158959498,[],[],0,35808093,413722,ef0c32a1-4011-4fe8-99c5-e8f7efce5561,0,1
https://fileman.clobotics.cn/api/file/c80cb1fcff6894d26803ce33d0784b54,112,0.261724174022675,0.251466981707264,0.27843456329951,0.309747551467997,[],[],0,35808424,413722,83bfaf02-d0ea-4bb1-8755-eafbf1925b25,0,1
https://fileman.clobotics.cn/api/file/b984f7cda3d2457ad4fb85c8a223bb04,1086523,0.350914835929871,0.640027683356024,0.37826731801033,0.711450558283545,[],[],0,35808461,413722,f5ad6041-de22-4bf2-aa01-d769b088fe8d,0,1
https://fileman.clobotics.cn/api/file/7dcee87031eac46cfb539f191d200a57,291,0.427748170072688,0.709240972995758,0.46263908999647,0.782371759414673,[],[],0,35808583,413722,d97cc2b3-173e-4bed-80d4-11d2f00841e4,0,1
https://fileman.clobotics.cn/api/file/4935c4c51cb1234afba6da0c942e3b6d,291,0.322423560817525,0.809769780881212,0.351396156747624,0.886595280415819,[],[],0,35808795,413722,f474cc2b-5bf3-4fc8-b2d0-3f58659f9b94,0,1
https://fileman.clobotics.cn/api/file/10d5478c3b2b08a5812253f150a63030,191,0.232527837157249,0.686226785182953,0.255192339420319,0.738578677177429,[],[],0,35808942,413722,55a00b7d-de39-4dfd-b3a8-3b4204fd2682,0,1
https://fileman.clobotics.cn/api/file/80fb170eb23b60db8e24e10dadf5f204,1071333,0.286152243614197,0.802297234535217,0.30986350774765,0.868723690509796,[],[],0,35809033,413722,72bc3f36-fc69-477d-90f3-0ce36aecc5e2,0,1
https://fileman.clobotics.cn/api/file/80fb170eb23b60db8e24e10dadf5f204,1071333,0.265941053628922,0.803478479385376,0.286604583263397,0.872497498989105,[],[],0,35809033,413722,72bc3f36-fc69-477d-90f3-0ce36aecc5e2,0,1
https://fileman.clobotics.cn/api/file/9280bb7bbb9e35acc9a6401d0f2cea1e,1071333,0.289533197879791,0.80399227142334,0.315187633037567,0.871748566627502,[],[],0,35809034,413722,2dbae094-2bb2-4dac-b10b-b194acb53efe,0,1
https://fileman.clobotics.cn/api/file/3e935b5f4c2fc64449dd44b038f93b06,1103,0.11635484546423,0.165887013077736,0.154290392994881,0.227602258324623,[],[],0,35809040,413722,355d1fbe-cdae-4a0c-9e59-6e5033ee1431,0,1
https://fileman.clobotics.cn/api/file/7acaab15c2607467beaec9dd91c74c0f,481,0.312501158594976,0.306520475435017,0.326983734866364,0.335597630278758,[],[],0,35809281,413722,3c1c0245-2822-4501-a8c3-d032c762e58b,0,1
https://fileman.clobotics.cn/api/file/9961348b44347b6c122fa959921d4945,97,0.395630896091461,0.721605896949768,0.424560487270355,0.78170645236969,[],[],0,35809290,413722,c0f422a4-a436-4d1d-bccb-1c17d2160e02,0,1
https://fileman.clobotics.cn/api/file/51978dfa6466d23c0a7b480207309217,18,0.367379869041463,0.738460838794708,0.387141400560156,0.793744325637817,"[""qualified""]",[],0,35809314,413722,466fa89f-f011-4b65-9f8f-ee3a02b14df8,0,1
https://fileman.clobotics.cn/api/file/1e6c7c9c8204403b38bb890b68112202,1049181,0.211037591099739,0.745234489440918,0.23811762034893,0.805101990699768,[],[],0,35809315,413722,02801879-3876-49ce-a4e0-533225bbf79b,0,1
https://fileman.clobotics.cn/api/file/fd1273f224b70f2e0d8a288b14fdbd6c,93,0.318516343832016,0.626928746700287,0.343465805053711,0.687904000282288,[],[],0,35810605,413722,58a84dbb-0d0e-4c64-9c20-7a6ea8071457,0,1
https://fileman.clobotics.cn/api/file/8c8ffbd03e9814507f433b47b8890aa8,109,0.269266694784164,0.229616180062294,0.291771560907364,0.298017680644989,[],[],0,35810674,413722,c3154b44-0e73-4cf6-852e-76dc96c4658d,0,1
https://fileman.clobotics.cn/api/file/2a5ec812f63ae72e1fb6ff74c324a828,93,0.228607296943665,0.810894727706909,0.254705369472504,0.884429275989532,[],[],0,35810695,413722,40d123ab-091b-4409-be6d-8fa15ad8ebd4,0,1
https://fileman.clobotics.cn/api/file/2a5ec812f63ae72e1fb6ff74c324a828,93,0.201604470610619,0.812032461166382,0.229012981057167,0.883256673812866,[],[],0,35810695,413722,40d123ab-091b-4409-be6d-8fa15ad8ebd4,0,1
https://fileman.clobotics.cn/api/file/39365281ad34dd36e3e9c86b19a21d82,1086523,0.286676168441772,0.778651833534241,0.312894582748413,0.846601128578186,"[""qualified""]",[],0,35810700,413722,ade55355-9b6a-4bb2-8b5b-a03e452d60e7,0,1
https://fileman.clobotics.cn/api/file/8f74accc6c84d98f9d89e0544e6b214b,2478,0.374316767308791,0.263744783940909,0.385623785555688,0.304485681066338,[],[],0,35810705,413722,b31267cd-ee6d-4a63-8171-85b7992fedc1,0,1
https://fileman.clobotics.cn/api/file/8f74accc6c84d98f9d89e0544e6b214b,1,0.366419352995818,0.265009637647973,0.374477525086669,0.305183761277569,[],[],0,35810705,413722,b31267cd-ee6d-4a63-8171-85b7992fedc1,0,1
https://fileman.clobotics.cn/api/file/4cf015f65cdc1f7f7b3b267d162207b0,1463,0.401648724633898,0.740477101667983,0.431344146091188,0.796060995920761,[],[],0,35812846,413722,5855bc47-4d9d-467b-80e3-3223fd875f87,0,1
https://fileman.clobotics.cn/api/file/f7549dd61f52174b9cf33b08115ee0b5,1204,0.257676368150932,0.714033735468534,0.281163697633964,0.76843060322061,[],[],0,35812880,413722,2ea02d7c-c2b9-4eae-b9f0-95f4df18b416,0,1
https://fileman.clobotics.cn/api/file/ee1fc8e505614e97d5a35542b27aac9c,36,0.219159662723541,0.252456188201904,0.242912594100329,0.33097113415473,"[""Overexposed"",""Unqualified""]",[],0,35812929,413722,20557be2-d2f0-48b3-bbe8-4eb9c3804411,0,1
https://fileman.clobotics.cn/api/file/c27475d130bbb93b92ad0ec7f418d119,1037994,0.221345980868102,0.851996812913582,0.247736651976523,0.904638847016157,"[""qualified""]",[],0,35812972,413722,05037439-0644-48da-8c1d-f490ff76c018,0,1
https://fileman.clobotics.cn/api/file/0c8fbbca36ed33c936d060ef712a2628,1037994,0.195652580322535,0.857964149840965,0.223012381651287,0.925747217612568,"[""qualified""]",[],0,35813053,413722,c7fd1507-9649-42f0-b7cb-fd8fe710b570,0,1
https://fileman.clobotics.cn/api/file/0b5eb918c73537371780f9a2d0c710eb,1079,0.365812450647354,0.383552551269531,0.393467992544174,0.448004394769669,[],[],0,35814843,413722,1e36babe-deb0-4d12-8375-ad24878f1c5d,0,1
https://fileman.clobotics.cn/api/file/0b5eb918c73537371780f9a2d0c710eb,1071333,0.237430647015572,0.750551468356815,0.268394768238068,0.830266481860843,[],[],0,35814843,413722,1e36babe-deb0-4d12-8375-ad24878f1c5d,0,1
