ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA,IsQAed
https://fileman.clobotics.cn/api/file/a3ace5f64eff7469c37ece1fb917858a,1990,0.30211153626442,0.288719594478607,0.34128749370575,0.36528018116951,[],[],0,37286964,613274,0054e230-7629-4f2c-9cb2-8df7cd502ccb,0,1
https://fileman.clobotics.cn/api/file/a3ace5f64eff7469c37ece1fb917858a,1047936,0.163499978216297,0.365500603136309,0.464294363227463,0.664656212303981,[],[],0,37286964,613274,0054e230-7629-4f2c-9cb2-8df7cd502ccb,0,1
https://fileman.clobotics.cn/api/file/b1c121124ce3f8e19b05ed6be9bd25dc,1798,0.287618726491928,0.769585490226746,0.311686903238297,0.837498545646667,[],[],0,37286965,613274,010b61a4-262a-4205-8e5b-3a65293a05d2,0,1
https://fileman.clobotics.cn/api/file/b1c121124ce3f8e19b05ed6be9bd25dc,1047936,0.183249104504909,0.448733413751508,0.473409344591437,0.661037394451146,[],[],0,37286965,613274,010b61a4-262a-4205-8e5b-3a65293a05d2,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1047936,0.127167623898444,0.395910780669145,0.487813380240503,0.676579925650558,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.703264091821474,0.687732342007435,0.752443058595391,0.752788104089219,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.803963880929971,0.780669144981413,0.836749858779249,0.877323420074349,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.836749858779249,0.778810408921933,0.867193981067865,0.87546468401487,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.213816279642965,0.189591078066914,0.239576690810255,0.226765799256506,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.241918546370917,0.187732342007435,0.267678957538207,0.226765799256506,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.171662879551036,0.178438661710037,0.211474424082302,0.221189591078067,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.668136258411533,0.243494423791822,0.698586422380388,0.286245353159851,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.700922236260811,0.243494423791822,0.731372400229666,0.286245353159851,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.733708214110089,0.241635687732342,0.761810480838042,0.28996282527881,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.759468625277379,0.247211895910781,0.787570892005332,0.286245353159851,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.789912747565995,0.247211895910781,0.82036291153485,0.28996282527881,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.825040580975936,0.247211895910781,0.850800992143226,0.29182156133829,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.860168414385877,0.24907063197026,0.885928825553167,0.286245353159851,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.670478113972196,0.301115241635688,0.698580380700149,0.408921933085502,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.705605947382136,0.306691449814126,0.736056111350991,0.407063197026022,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.740733780792078,0.304832713754647,0.766494191959368,0.401486988847584,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.76883604752003,0.306691449814126,0.803963880929971,0.405204460966543,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.806305736490634,0.301115241635688,0.832066147657924,0.401486988847584,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.839091714339912,0.301115241635688,0.869535836628528,0.394052044609665,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.752443058595391,0.70817843866171,0.775861614202018,0.754646840148699,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.864852125507202,0.78996282527881,0.895296247795817,0.877323420074349,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.890612536674492,0.786245353159851,0.918714803402445,0.879182156133829,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.918714803402445,0.786245353159851,0.951500781251723,0.879182156133829,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.288755657584172,0.894052044609665,0.32154163543345,0.994423791821561,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.333250913236764,0.897769516728624,0.375404313328693,0.996282527881041,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.382429880010681,0.897769516728624,0.417557713420622,1,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.422241424541947,0.888475836431227,0.457369257951888,0.994423791821561,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.712631514064125,0.905204460966543,0.745417491913403,0.994423791821561,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.747759347474066,0.903345724907063,0.787570892005332,0.996282527881041,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.782887180884007,0.895910780669145,0.82035686985461,0.994423791821561,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.82035686985461,0.897769516728624,0.862510269946539,0.996282527881041,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.855484703264551,0.899628252788104,0.892954392235155,0.998141263940521,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.890612536674492,0.901486988847584,0.916372947841782,0.994423791821561,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/6bebc767d7de3e34c8f37e5f563cda21,1077335,0.916372947841782,0.903345724907063,0.94915892569106,0.994423791821561,[],[],0,37286966,613274,013052ae-114c-4254-8ecf-515469df3e15,0,1
https://fileman.clobotics.cn/api/file/c1ff3702440dd9cfd1addd6deaaf830d,1047936,0.177172450262259,0.37394451145959,0.484043489516075,0.659831121833534,[],[],0,37286967,613274,01775773-ea38-4162-b603-05853e5f1cb7,0,1
https://fileman.clobotics.cn/api/file/5364ced3685a9ec4ea0b4e5d46a5f3b3,1047936,0.150586179505071,0.356877323420074,0.459711113512551,0.695167286245353,[],[],0,37286968,613274,01efeb5a-5d36-420f-b883-8dfc060cb9ef,0,1
https://fileman.clobotics.cn/api/file/82d612324008dbb3d1af4f4588273994,112,0.177348345518112,0.20169797539711,0.203596904873848,0.277408719062805,[],[],0,37286970,613274,02ae86f5-eb44-43c0-a84c-857de8f596fd,0,1
https://fileman.clobotics.cn/api/file/82d612324008dbb3d1af4f4588273994,1047936,0.0951376179864863,0.382388419782871,0.452141054742163,0.51145958986731,[],[],0,37286970,613274,02ae86f5-eb44-43c0-a84c-857de8f596fd,0,1
https://fileman.clobotics.cn/api/file/82d612324008dbb3d1af4f4588273994,1047936,0.213632375718158,0.51145958986731,0.455179381863488,0.591073582629674,[],[],0,37286970,613274,02ae86f5-eb44-43c0-a84c-857de8f596fd,0,1
https://fileman.clobotics.cn/api/file/436ebc75b27a0876e3dbfed527a1412b,1047936,0.159953601747722,0.395910780669145,0.469078535755202,0.654275092936803,[],[],0,37286971,613274,02e50e79-0f2e-4325-9e88-5468979d57cb,0,1
https://fileman.clobotics.cn/api/file/8872cb068e61e897fb928db8fb8fa0f2,1071258,0.376116722822189,0.715685665607452,0.403091281652451,0.781105279922485,"[""keep-out""]",[],0,37286972,613274,038d38ab-d68b-4a53-a9b3-892bb8b71879,0,1
https://fileman.clobotics.cn/api/file/befd5e004e451ce61eadac038ac08161,102,0.291898310184479,0.64885014295578,0.315214663743973,0.716107606887817,"[""keep-out""]",[],0,37286974,613274,0458ee40-c4df-43af-8990-feb9f747c15b,0,1
https://fileman.clobotics.cn/api/file/52bc31315234981cf0322ea3025143d6,102,0.321077257394791,0.699570953845978,0.345555603504181,0.772323191165924,"[""keep-out""]",[],0,37286976,613274,05594875-6ece-41b8-8200-80de5a6cc757,0,1
https://fileman.clobotics.cn/api/file/52bc31315234981cf0322ea3025143d6,1082389,0.174026861786842,0.611080944538116,0.201746642589569,0.673654735088348,"[""keep-out""]",[],0,37286976,613274,05594875-6ece-41b8-8200-80de5a6cc757,0,1
https://fileman.clobotics.cn/api/file/6d0c87ae39f321973b44d429e46b417a,1047936,0.164637312869048,0.464684014869888,0.499522658043817,0.639405204460966,[],[],0,37286977,613274,05b86d81-8ab2-409a-b9ae-d0b15565a2e7,0,1
https://fileman.clobotics.cn/api/file/6d0c87ae39f321973b44d429e46b417a,1077335,0.281730090902184,0.29182156133829,0.314516068751462,0.33457249070632,[],[],0,37286977,613274,05b86d81-8ab2-409a-b9ae-d0b15565a2e7,0,1
https://fileman.clobotics.cn/api/file/0f3d98bc412970301fade92cb4ca1fa2,9,0.17818146944046,0.310272336006165,0.201494082808495,0.384826511144638,[],[],0,37286978,613274,06200684-6680-4b82-9cea-9aff73fbf566,0,1
https://fileman.clobotics.cn/api/file/0f3d98bc412970301fade92cb4ca1fa2,1047936,0.14678917904901,0.399276236429433,0.488600980198062,0.600723763570567,[],[],0,37286978,613274,06200684-6680-4b82-9cea-9aff73fbf566,0,1
https://fileman.clobotics.cn/api/file/17949e0b157837145480d60259b9b988,1047936,0.152928035065734,0.401486988847584,0.473762246876527,0.646840148698885,[],[],0,37286979,613274,063b8823-0437-4456-87d0-9836e3dd5068,0,1
https://fileman.clobotics.cn/api/file/f36585b33172e90571a125aea313baa9,97,0.413980215787888,0.260566174983978,0.439528405666351,0.323751598596573,[],[],0,37286980,613274,06c51819-b70e-4471-8fe3-cbf916ba2cf9,0,1
https://fileman.clobotics.cn/api/file/f36585b33172e90571a125aea313baa9,1047936,0.11545834609513,0.33457249070632,0.480787813558515,0.639405204460966,[],[],0,37286980,613274,06c51819-b70e-4471-8fe3-cbf916ba2cf9,0,1
https://fileman.clobotics.cn/api/file/a9d1b96ceb98c1394bd54eae60dafa3c,102,0.209392189979553,0.33183029294014,0.234108731150627,0.406351715326309,"[""Overexposed""]",[],0,37286981,613274,07282cb2-e284-475a-b235-dabed2516790,0,1
https://fileman.clobotics.cn/api/file/a9d1b96ceb98c1394bd54eae60dafa3c,1080762,0.344838529825211,0.241759866476059,0.372853189706802,0.323151081800461,"[""Overexposed""]",[],0,37286981,613274,07282cb2-e284-475a-b235-dabed2516790,0,1
https://fileman.clobotics.cn/api/file/a9d1b96ceb98c1394bd54eae60dafa3c,481,0.301554828882217,0.749016463756561,0.331041514873505,0.822527587413788,"[""Overexposed""]",[],0,37286981,613274,07282cb2-e284-475a-b235-dabed2516790,0,1
https://fileman.clobotics.cn/api/file/7a9027df9d2dbef196239db438d5cb9f,112,0.246074125170708,0.725994765758514,0.283214777708054,0.846219420433044,[],[],0,37286982,613274,073ec01a-8da3-4527-8b71-041bedfb263a,0,1
https://fileman.clobotics.cn/api/file/7a9027df9d2dbef196239db438d5cb9f,1047936,0.0943816460491658,0.479553903345725,0.464394824633876,0.609665427509294,[],[],0,37286982,613274,073ec01a-8da3-4527-8b71-041bedfb263a,0,1
https://fileman.clobotics.cn/api/file/8025e3023395e16b59988f5bc0f21f6e,9,0.218845501542091,0.70655769109726,0.23957747220993,0.769468009471893,"[""keep-out""]",[],0,37286983,613274,07f2ff9c-f0e3-41db-b756-ce2bc5233af3,0,1
https://fileman.clobotics.cn/api/file/8025e3023395e16b59988f5bc0f21f6e,1047936,0.16697916842971,0.371747211895911,0.455027402391225,0.620817843866171,"[""keep-out""]",[],0,37286983,613274,07f2ff9c-f0e3-41db-b756-ce2bc5233af3,0,1
https://fileman.clobotics.cn/api/file/ab5d64bcd26c3419bd0f1222d0db208e,4,0.145416840910912,0.232478201389313,0.175184413790703,0.287834286689758,[],[],0,37286984,613274,080cfda5-ccae-4eb0-8652-eaa431d0cc81,0,1
https://fileman.clobotics.cn/api/file/ab5d64bcd26c3419bd0f1222d0db208e,1047936,0.13463587056371,0.379975874547648,0.48100516239475,0.669481302774427,[],[],0,37286984,613274,080cfda5-ccae-4eb0-8652-eaa431d0cc81,0,1
https://fileman.clobotics.cn/api/file/4c8b33a5ef56053f83bf37570b0cc4a4,1086796,0.247974500060081,0.698599576950073,0.273281872272491,0.783782005310059,[],[],0,37286985,613274,08a936f1-4bb5-4593-b543-5512633788c8,0,1
https://fileman.clobotics.cn/api/file/4c8b33a5ef56053f83bf37570b0cc4a4,1047936,0.127040052760398,0.400482509047045,0.484043489516075,0.597104945717732,[],[],0,37286985,613274,08a936f1-4bb5-4593-b543-5512633788c8,0,1
