TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
34453995,https://fileman.clobotics.cn/api/file/0406292f2bb0c6577751d87d5301a9fb,"[[0.34822168538984977,0.23051470588235296],[0.9634335424215581,0.23463235294117649],[0.964915980631273,0.29404411764705879],[0.34525680897041988,0.2846323529411765]]",1033458,[],0,False,389985
34453995,https://fileman.clobotics.cn/api/file/0406292f2bb0c6577751d87d5301a9fb,"[[0.34822152673850032,0.29522058823529412],[0.96491582197992343,0.30227941176470591],[0.96936313660906848,0.39933823529411766],[0.34673908852878538,0.3952205882352941]]",1033459,[],0,False,389985
34453995,https://fileman.clobotics.cn/api/file/0406292f2bb0c6577751d87d5301a9fb,"[[0.34525585706232292,0.40580882352941183],[0.97677453440089579,0.41110294117647062],[0.97380965798146579,0.49992647058823536],[0.33636122780403316,0.49933823529411775]]",1033462,[],0,False,389985
34453995,https://fileman.clobotics.cn/api/file/0406292f2bb0c6577751d87d5301a9fb,"[[0.33487672712677469,0.51227941176470593],[0.92488713459332872,0.52875],[0.92488713459332872,0.57463235294117643],[0.3319118507073448,0.5616911764705883]]",1033458,[],0,False,389985
34453995,https://fileman.clobotics.cn/api/file/0406292f2bb0c6577751d87d5301a9fb,"[[0.32950278945946454,0.57308823529411768],[0.92396051155516346,0.58602941176470591],[0.92692538797459334,0.67485294117647054],[0.32209059841088977,0.664264705882353]]",1033459,[],0,False,389985
34453995,https://fileman.clobotics.cn/api/file/0406292f2bb0c6577751d87d5301a9fb,"[[0.32449965965877,0.67227941176470585],[0.92340469638361378,0.6816911764705883],[0.92933444922247355,0.775220588235294],[0.31115771577133539,0.77345588235294127]]",1033462,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.3293367883982557,0.13696078431372549],[0.99506074922686516,0.14235294117647057],[0.99506074922686516,0.18352941176470586],[0.32585132263475514,0.18009803921568626]]",1033458,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.33587217658599022,0.18781862745098038],[0.98939700724234758,0.19174019607843137],[0.98765427436059727,0.26085784313725491],[0.33761490946774048,0.26428921568627445]]",1033459,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.3346244365411582,0.27205065359477121],[0.9864065343157653,0.26812908496732019],[0.97943522977230835,0.32695261437908485],[0.33113897077765758,0.33610294117647055]]",1033462,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.340433048791718,0.3432924836601306],[0.98059692735465653,0.33577614379084958],[0.977111461591156,0.39656045751633978],[0.340433048791718,0.40995915032679725]]",1033463,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.34638727734123181,0.41915032679738545],[0.98422751206183667,0.4070588235294117],[0.98538933398300355,0.50019607843137248],[0.34406363349889812,0.4995424836601306]]",1033465,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.362526129608453,0.50446195144724548],[0.96899717245755268,0.50674953314659188],[0.96783410714819962,0.55348155929038279],[0.35323031085093193,0.53550770308123241]]",1033458,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.352067867235672,0.54204365079365069],[0.9678334854541063,0.55969070961718015],[0.96550934425649826,0.62145541549953309],[0.34161097258989576,0.60838352007469643]]",1033459,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.34872577967239032,0.61496031746031732],[0.96449139789082483,0.6283590102707749],[0.96797686365432534,0.6891433239962651],[0.33826938238188858,0.6799929971988794]]",1033462,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.33594076498681019,0.68652894491129779],[0.97842828739208243,0.69502567693744155],[0.98423739699791668,0.76757469654528465],[0.32548436769630845,0.76332633053221288]]",1033463,[],0,False,389985
34453996,https://fileman.clobotics.cn/api/file/09065bdc535bfc79ce2f5a3331f37b07,"[[0.32897070383153931,0.769862278244631],[0.98656191121198067,0.77378384687208213],[0.99120969625192257,0.87639822595704941],[0.31735298197514528,0.88064659197012118]]",1033465,[],0,False,389985
34453997,https://fileman.clobotics.cn/api/file/10302575b2e9ca6355a1929dd1adaeb5,"[[0.27939897723550516,0.22830882352941176],[0.92769560924661165,0.22536764705882353],[0.93118107501011238,0.27487745098039212],[0.27417077859025429,0.28860294117647056]]",1033458,[],0,False,389985
