TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
34381512,https://fileman.clobotics.cn/api/file/8deee450ee67974929164c6806a7004d,"[[0.26436946610724743,0.22915158825894655],[0.93872441467221979,0.2440289505428227],[0.93669932473658923,0.32123039806996384],[0.25424401642909472,0.32645757941294734]]",1033458,[],0,False,389561
34381512,https://fileman.clobotics.cn/api/file/8deee450ee67974929164c6806a7004d,"[[0.25524875925246621,0.33128266988339361],[0.93871661252777594,0.32645757941294734],[0.93061625278525373,0.41974266184157621],[0.24714839950994402,0.45392038600723766]]",1033459,[],0,False,389561
34381512,https://fileman.clobotics.cn/api/file/8deee450ee67974929164c6806a7004d,"[[0.71966980349445875,0.49951749095295539],[0.990626836881826,0.52074788902291935],[0.98819672895906929,0.59264173703256939],[0.34543318338993345,0.54728588661037392],[0.36244393884923004,0.49951749095295539]]",1033458,[],0,False,389561
34381512,https://fileman.clobotics.cn/api/file/8deee450ee67974929164c6806a7004d,"[[0.34664407620760845,0.55934861278648984],[0.988192567815366,0.60132689987937271],[0.98940762177674424,0.69782870928829921],[0.31869783509590688,0.66743063932448743]]",1033459,[],0,False,389561
34381512,https://fileman.clobotics.cn/api/file/8deee450ee67974929164c6806a7004d,"[[0.255747034538319,0.46913952553277039],[0.2542282170865961,0.49929634097305986],[0.949846609975689,0.4986932046642541],[0.93769607036190572,0.429935665460394]]",1033462,[],0,False,389561
34381512,https://fileman.clobotics.cn/api/file/8deee450ee67974929164c6806a7004d,"[[0.32180063957808169,0.6769199839163651],[0.299018377802238,0.77161238439887414],[1.0022308579499457,0.78789706473663046],[0.99919322304649982,0.70345798150381977]]",1033462,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.2779327140083182,0.22907117008443909],[0.95228766257329045,0.23268998793727383],[0.95330020754110567,0.28013671089666264],[0.27590762407268765,0.28576598311218337]]",1033458,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.89227122686838567,0.49839163650985119],[0.98542536390739077,0.50723763570566949],[0.986437908875206,0.56433453960595092],[0.32220840998838646,0.52774427020506631],[0.32625858985964756,0.49879372738238842]]",1033458,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.278931085080394,0.29915560916767192],[0.94356560195433969,0.28902291917973466],[0.9399204400702047,0.36670687575392036],[0.289866570732799,0.38938480096501815]]",1033459,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.31294947514120969,0.5346200241254524],[0.976368938053777,0.57032569360675522],[0.97272377616964223,0.65428226779252119],[0.3020139894888047,0.63112183353437878]]",1033459,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.2918588483165187,0.40353839967832733],[0.93684999281484815,0.37981503819863288],[0.93583744784703293,0.43007639726578212],[0.29317533015566621,0.46964213912344188]]",1033462,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.30682011046617452,0.63715319662243664],[0.96780946545598523,0.65983112183353443],[0.95930408772633691,0.72400482509047037],[0.2983147327365262,0.71194209891435456]]",1033462,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.29560409437576862,0.72299959790912749],[0.95416334144282267,0.73264977885002014],[0.96145366521109277,0.83059911540008036],[0.28831377060749863,0.83687173301166062]]",1033463,[],0,False,389561
34381514,https://fileman.clobotics.cn/api/file/09ba51e25c2203eb0d98bf628ade0624,"[[0.93774252717832607,0.44097880406686196],[0.94878627687315575,0.49819059107358266],[0.29022872027073116,0.49979895456373136],[0.293266355174177,0.48090068355448329]]",1033463,[],0,False,389561
34381515,https://fileman.clobotics.cn/api/file/5a15505823b44ad74eb5b3874ca9e91f,"[[0.29183271113263204,0.21494629214773961],[0.91151023143557941,0.2170141880636452],[0.91845339692916994,0.30248721925440858],[0.29530429387942719,0.30972485496007807]]",1033458,[],0,False,389561
34381515,https://fileman.clobotics.cn/api/file/5a15505823b44ad74eb5b3874ca9e91f,"[[0.29357519005841,0.32075363317824107],[0.91586234191245874,0.31386064679188919],[0.92367340309274792,0.39312999023493589],[0.2944430857451088,0.40691596300763971]]",1033459,[],0,False,389561
34381515,https://fileman.clobotics.cn/api/file/5a15505823b44ad74eb5b3874ca9e91f,"[[0.302143337897762,0.419624906657476],[0.92008506682731184,0.40618358320408976],[0.92268875388740823,0.4920012637141708],[0.6380189686501998,0.49923889941984029],[0.3030112335844608,0.49854960078120514]]",1033462,[],0,False,389561
34381515,https://fileman.clobotics.cn/api/file/5a15505823b44ad74eb5b3874ca9e91f,"[[0.37803613441290618,0.50615199034981906],[0.9815129352308094,0.51298753518295137],[0.98455057013425518,0.59380780056292726],[0.35981032499223126,0.59099316445516681]]",1033458,[],0,False,389561
34381515,https://fileman.clobotics.cn/api/file/5a15505823b44ad74eb5b3874ca9e91f,"[[0.36285229442036809,0.597426618415762],[0.98657566006988573,0.60265379975874545],[0.98252548019862462,0.68628870124648167],[0.35576447964566116,0.68186570164857252]]",1033459,[],0,False,389561
34381515,https://fileman.clobotics.cn/api/file/5a15505823b44ad74eb5b3874ca9e91f,"[[0.34563902996750845,0.689103337354242],[0.98455490465894624,0.69634097305991149],[0.98860508453020735,0.79002814636107754],[0.33753867022498624,0.77997587454764761]]",1033462,[],0,False,389561
34381516,https://fileman.clobotics.cn/api/file/87379c1968d882ab1c50320c09b67b5f,"[[0.23522659276410432,0.34471250502613582],[0.92173208094285985,0.31720948934459176],[0.92537724282699485,0.4059911540008041],[0.23522659276410432,0.46147969441093678]]",1033458,[],0,False,389561
34381516,https://fileman.clobotics.cn/api/file/87379c1968d882ab1c50320c09b67b5f,"[[0.2777409979812358,0.5184157619622034],[0.99462283519444972,0.5531564133494169],[0.99826799707858471,0.64965822275834328],[0.28260121382674908,0.63566546039404892]]",1033458,[],0,False,389561
34381516,https://fileman.clobotics.cn/api/file/87379c1968d882ab1c50320c09b67b5f,"[[0.24835038487937905,0.47848813831926018],[0.92118651599262846,0.42058705267390434],[0.91966769854090558,0.49899477281865706],[0.24835038487937905,0.49899477281865706]]",1033459,[],0,False,389561
34381516,https://fileman.clobotics.cn/api/file/87379c1968d882ab1c50320c09b67b5f,"[[0.28265886300513915,0.65689585846401277],[0.99589553833421818,0.66751105749899475],[0.98934394760903333,0.76960193003618815],[0.29359434865754414,0.78427824688379566]]",1033459,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.35009416707588525,0.20336033086334648],[0.35116549217226034,0.26849905221437181],[1.0025311507683314,0.26849905221437181],[0.99824585038283109,0.20426503532655516]]",1033458,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.34470543853033409,0.27603825607444421],[0.99928507241553044,0.2757366879200413],[0.99928507241553044,0.34087540927106663],[0.34899073891583454,0.34479579527830428]]",1033459,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.35243140769602915,0.35335075727114318],[0.9978540248470833,0.34869320466425408],[0.99998791039387747,0.41286020640664783],[0.35243140769602915,0.4195617209489344]]",1033462,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.3571618268868606,0.43122714304861459],[0.99995688471193089,0.42536810462021551],[0.99995688471193089,0.49912305895418063],[0.36573242765786157,0.49981235759281584]]",1033463,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.48191217465503627,0.49966013747678389],[0.94472461628908677,0.53222949815229659],[0.93615401551808586,0.59254312903287554],[0.26621383002276222,0.56560304057288369],[0.26336185499451248,0.49925804660424672]]",1033458,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.26572721746165995,0.57347253336396864],[0.93791453005900216,0.59966588163210588],[0.93057563866984139,0.66549390162176636],[0.26818329838221466,0.65584372068087371]]",1033459,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.26938565639155154,0.66342600570586074],[0.92931857005157936,0.67192161142703954],[0.91707820037147936,0.73304516820801491],[0.2706058348770512,0.73959350527504919]]",1033462,[],0,False,389561
34381517,https://fileman.clobotics.cn/api/file/02f47d739085d1a144a0829cb1892edf,"[[0.27426465161850838,0.74801730905470332],[0.91813103453995359,0.73987496888582516],[0.93205826079283027,0.81707641641296624],[0.28069260219675907,0.85296302678691072]]",1033463,[],0,False,389561
34381518,https://fileman.clobotics.cn/api/file/349e89efd478951c61c7979c3db685df,"[[0.26407517355335264,0.20908725371934056],[0.92931721740798745,0.21934057096903897],[0.93083603485971034,0.30438279051065537],[0.26407517355335264,0.32066747084841174]]",1033458,[],0,False,389561
