TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.27133853090625387,0.12339487051599785],[0.60073346226102853,0.1307506583595906],[0.9991805626770135,0.13694500601735288],[0.99967138274401224,0.49977892007077918],[0.282275137128943,0.49977892007077918],[0.26907465904081856,0.31394849033791034]]",1056817,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.25685492112444008,0.49945537601901191],[0.99954077887633319,0.4997872160721063],[0.96565333952068622,0.84188112680713223],[0.665237899177436,0.85303095259110429],[0.25896217012009243,0.865342218560907],[0.25566134408563956,0.719697619257771]]",1056817,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.29755147804061183,0.13424090987420298],[0.91552798390829626,0.1462419113987056],[0.91313356915393262,0.24878048780487783],[0.29765461058415205,0.25164260826281709]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.2976617854351179,0.25804173739282976],[0.91347214248772912,0.25542849697471126],[0.91037761808042972,0.291142782688997],[0.2976617854351179,0.29985358408272517]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.29658777682729776,0.30681101708976244],[0.90827210133684277,0.29780985564957663],[0.910654766060962,0.34901487736228387],[0.29968230123459721,0.36604446656711437]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.3017250052740047,0.37649742823958826],[0.91208319952279548,0.35906714917571364],[0.99700476266647053,0.49844864775178338],[0.30795732797443653,0.49815828770532572]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.29249629649154052,0.49991165609201671],[0.90315617798953673,0.50020201613847426],[0.90005458845801956,0.59573047142302726],[0.291464788355774,0.57308238779933374]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.28526160929273975,0.57830886863557074],[0.90521389541790653,0.601828032398637],[0.89799333846754092,0.63754231811292261],[0.28734052209376237,0.62418575597587267]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.28520144601014213,0.62940102870416437],[0.90175311500312716,0.644712505026136],[0.9005287434644127,0.70364753862944451],[0.2903589866889747,0.69966815994690523]]",1056824,[],0,False,389980
34449880,https://fileman.clobotics.cn/api/file/6ba157ee2169a03838ba0038b486eb4a,"[[0.28734140523428958,0.7078094493556637],[0.9289862721290052,0.70984196968086688],[0.95683699179470116,0.82976066886785871],[0.28935849819840831,0.8512473123057217]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.29611324720218674,0.10272661910292572],[0.63173583179104775,0.10804988662131519],[0.99761078205583342,0.11414744759692495],[0.99977184045797507,0.49974558929262763],[0.28568352151624249,0.49916486919971242],[0.2871703447216557,0.30839831867706435]]",1056817,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.24301932266308138,0.50009678668215252],[0.98361361972313233,0.50009678668215252],[0.962998842064696,0.93292682926829273],[0.60714622792757156,0.94608981804103742],[0.23861941109515211,0.96002710027100258],[0.250226022559725,0.73703058459156023]]",1056817,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.33192070782279376,0.12650019357336428],[0.924683418495045,0.13269454123112659],[0.92370847982617621,0.20083236546651179],[0.3299708304850561,0.19386372435152921]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.3280142754852029,0.20392953929539293],[0.94125069820369966,0.20934959349593496],[0.94905020755465042,0.27903600464576073],[0.32216464347198986,0.27593883081687959]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.32604770399217636,0.28910181958962444],[0.95000845206823037,0.29026325977545486],[0.962693505964463,0.36498257839721254],[0.32507276532330753,0.3692411924119241]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.32605521636205637,0.38317847464188926],[0.94709114843150377,0.38085559427022836],[0.96074028979566761,0.45363917924893532],[0.3143559523356303,0.4613821138211382]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.2821462491213233,0.51867982965543935],[0.85346030907846027,0.54190863337204787],[0.87003426644923054,0.60152922957801],[0.2782331391216169,0.5856562137049941]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.28627575710896147,0.59581881533101044],[0.87611365177460621,0.60859465737514518],[0.885010390444115,0.6787456445993032],[0.28627575710896147,0.67324816105303908]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.28626073236920152,0.681378242353852],[0.88292319771692818,0.6875725900116143],[0.88903058152560266,0.76203749792599973],[0.28624320350614824,0.76384049554781253]]",1056824,[],0,False,389980
34449881,https://fileman.clobotics.cn/api/file/e2320275aeae3cc6d42a9a01fd189e96,"[[0.28697503353862319,0.77535811072396443],[0.90033499300625741,0.771486643437863],[0.93153303041006019,0.8787262872628725],[0.28705850431506741,0.89769647696476962]]",1056824,[],0,False,389980
34449882,https://fileman.clobotics.cn/api/file/f0fb9f34274f9938a62e65def82a6d2e,"[[0.24529466769584069,0.11997783974705074],[0.61200366009885743,0.13314082851979558],[0.97995218929515815,0.14811050202605447],[0.9844550284631618,0.49963973160406455],[0.23519311009230684,0.50015592724221136],[0.23517269973345609,0.27302984645759404]]",1056817,[],0,False,389980
34449882,https://fileman.clobotics.cn/api/file/f0fb9f34274f9938a62e65def82a6d2e,"[[0.22323499484715365,0.49907560351380409],[0.93595452073708652,0.50036609260917109],[0.95333629633993455,0.69239086999980215],[0.96604959486256692,0.85989635457845759],[0.50760153452189216,0.8978367339822515],[0.204907277612952,0.922097928975154],[0.21038902899199125,0.74246184690004757]]",1056817,[],0,False,389980
34449882,https://fileman.clobotics.cn/api/file/f0fb9f34274f9938a62e65def82a6d2e,"[[0.28123083954168643,0.12150037337009589],[0.91557015386846974,0.145954316686024],[0.91459752176784981,0.21280165182604208],[0.27163746237468683,0.20841398890179377]]",1056824,[],0,False,389980
34449882,https://fileman.clobotics.cn/api/file/f0fb9f34274f9938a62e65def82a6d2e,"[[0.27465496890269275,0.21723278508561983],[0.91474972791872644,0.21929756763820726],[0.91490123558250347,0.2489788168316516],[0.27270734966004684,0.25491506667034047]]",1056824,[],0,False,389980
34449882,https://fileman.clobotics.cn/api/file/f0fb9f34274f9938a62e65def82a6d2e,"[[0.27293745683074444,0.26423885038436806],[0.922277323392381,0.25520542671679808],[0.91402525830624881,0.29882395814020751],[0.27464721689139843,0.32102037058052235]]",1056824,[],0,False,389980
34449882,https://fileman.clobotics.cn/api/file/f0fb9f34274f9938a62e65def82a6d2e,"[[0.27575094629694469,0.33056998988623926],[0.91666133465320787,0.3070830883505572],[0.91299375017048245,0.36747797801373955],[0.2783948727819231,0.40903172688456152]]",1056824,[],0,False,389980
