ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA
https://fileman.clobotics.cn/api/file/6a395f35a3d026ca937a6b4cf3f189bf,2763,0.396901296281746,0.816746058140982,0.427352653646401,0.903296711121787,[],[],0,34030245,379908,fbfd561b-d5ad-408a-8d15-b700c7428228,0
https://fileman.clobotics.cn/api/file/425c7dd2256bd0b4d1f3f449955c7e05,193,0.386396497488022,0.767366826534271,0.415349155664444,0.846768617630005,[],[],0,34030410,379908,6ab61d08-41b2-4467-b407-493ba9d33b96,0
https://fileman.clobotics.cn/api/file/41345cce1702ee2aa5a4d961c4972580,1086627,0.160337939858437,0.247592434287071,0.1928830742836,0.322123944759369,[],[],0,34030411,379908,5a20ac3d-fa6b-4f21-a363-1cab4e0cd7af,0
https://fileman.clobotics.cn/api/file/41345cce1702ee2aa5a4d961c4972580,1086627,0.187226623296738,0.552801132202148,0.216703370213509,0.595830917358398,[],[],0,34030411,379908,5a20ac3d-fa6b-4f21-a363-1cab4e0cd7af,0
https://fileman.clobotics.cn/api/file/76c3e98140dfcf6f865ec7c120578bb4,1989,0.343645185232162,0.382859766483307,0.371189892292023,0.46647110581398,[],[],0,34030528,379908,986a9088-02d0-4c25-81c6-27ca1252ef39,0
https://fileman.clobotics.cn/api/file/4534ac3dee66e5dc3462e541322f5297,1104537,0.280831690970371,0.253751419931536,0.308126028719853,0.342583202272539,[],[],0,34030541,379908,1a483af8-3962-471e-97c2-b1038f6696ab,0
https://fileman.clobotics.cn/api/file/222f131f998c3d641786a02984f927a3,102,0.343545317649841,0.307454913854599,0.368878543376923,0.404345840215683,"[""Large-angle"",""Unqualified""]",[],0,34030590,379908,e53cb6d0-f3c6-48ba-84e2-b6c87ae5d306,0
https://fileman.clobotics.cn/api/file/d10834c4fcc2e1ec125150ccc8c543ba,1086186,0.335339605808258,0.241969078779221,0.357417821884155,0.309132993221283,[],[],0,34030709,379908,c47349e9-1d93-4c4a-beb6-68dc18315ece,0
https://fileman.clobotics.cn/api/file/d10834c4fcc2e1ec125150ccc8c543ba,236,0.274406611919403,0.683785915374756,0.303441405296326,0.7589510679245,[],[],0,34030709,379908,c47349e9-1d93-4c4a-beb6-68dc18315ece,0
https://fileman.clobotics.cn/api/file/8b79f22b13ca769eae63d4b21313de28,1461,0.375112354755402,0.320775061845779,0.403734475374222,0.365196198225021,[],[],0,34030996,379908,ec5fb27b-97a2-4a42-aaf8-dfb7702af66f,0
