ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA
https://fileman.clobotics.cn/api/file/767c68309a704dbd4812010b0cc0d0a5,1086523,0.263421803712845,0.642575323581696,0.291814416646957,0.735306620597839,[],[],0,33907825,379258,8932427f-00a0-4fef-86d3-0b622ed84cde,0
https://fileman.clobotics.cn/api/file/0fbd003db7ddabec8992fd90b7cf677c,1860,0.28742054104805,0.289006233215332,0.303248435258865,0.330198436975479,[],[],0,33907981,379258,fd4f4da6-a0e6-41f9-a651-569b497364a4,0
https://fileman.clobotics.cn/api/file/0fbd003db7ddabec8992fd90b7cf677c,1860,0.271205455064774,0.287954211235046,0.287687361240387,0.327672481536865,[],[],0,33907981,379258,fd4f4da6-a0e6-41f9-a651-569b497364a4,0
https://fileman.clobotics.cn/api/file/7f6e44887157f9de422abbccf8ce3c55,1860,0.235368579626083,0.287836074829102,0.254048049449921,0.33057963848114,[],[],0,33908002,379258,8136aea4-fcf0-41c9-acbb-747206902e10,0
https://fileman.clobotics.cn/api/file/e6ba7137781977a4c1a53a8b83297646,1086523,0.253599464893341,0.550154268741608,0.279106587171555,0.620790302753448,[],[],0,33908323,379258,a47d8835-3086-4902-87ac-4005c17a932f,0
https://fileman.clobotics.cn/api/file/4666edec9a54550916fa14d16f0f6ea8,1086183,0.266211241483688,0.805544435977936,0.289901524782181,0.876765131950378,"[""Overexposed"",""Unqualified""]",[],0,33908325,379258,9ac70f64-b538-45c6-891c-6ffb1623a942,0
https://fileman.clobotics.cn/api/file/6012cf2f770f607025da3e5e7ec7922e,1086796,0.410954058170319,0.134009316563606,0.442042380571365,0.213884115219116,"[""Large-angle"",""Unqualified""]",[],0,33908326,379258,4a2a9b6d-c82b-4880-a76a-2c048b76a671,0
https://fileman.clobotics.cn/api/file/c597d01bfa8011ba9477e05e30bc40a2,1101539,0.349594682455063,0.117123447358608,0.384328842163086,0.203832119703293,"[""keep-out"",""Unqualified""]",[],0,33908329,379258,20151c1e-d5b7-4954-b136-4f59ae1f6892,0
https://fileman.clobotics.cn/api/file/7316477a58a363b8ef2fd6d80a8046b5,1255,0.375845849514008,0.227677777409554,0.40287372469902,0.307687759399414,[],[],0,33909056,379258,531bb304-832e-4c36-91f3-8926fb4a4f93,0
https://fileman.clobotics.cn/api/file/229018e5466c855a72e684fb895e1ef0,1102554,0.311365216970444,0.355894476175308,0.335668176412582,0.425736099481583,[],[],0,33909916,379258,9d9e7f7a-2e38-4723-b6a3-949aaf8c0e78,0
https://fileman.clobotics.cn/api/file/229018e5466c855a72e684fb895e1ef0,1086523,0.233230635523796,0.265797674655914,0.259395360946655,0.348505139350891,[],[],0,33909916,379258,9d9e7f7a-2e38-4723-b6a3-949aaf8c0e78,0
https://fileman.clobotics.cn/api/file/229018e5466c855a72e684fb895e1ef0,481,0.368983447551727,0.851715803146362,0.399508476257324,0.93681126832962,[],[],0,33909916,379258,9d9e7f7a-2e38-4723-b6a3-949aaf8c0e78,0
https://fileman.clobotics.cn/api/file/1d68d77a7440fa029fd0ea7d6c297e63,1086625,0.20953580737114,0.809578657150269,0.236704140901566,0.887254059314728,[],[],0,33909918,379258,5d1164a0-bc6f-48b1-8448-63d893dee22b,0
https://fileman.clobotics.cn/api/file/3370a6e48dba7e3480bf06b13e4b9afa,1860,0.232035025954247,0.612842917442322,0.26200470328331,0.679556965827942,[],[],0,33910107,379258,e06e9381-4770-4b2e-b438-e1cf688a1de4,0
