ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA
https://fileman.clobotics.cn/api/file/4180113f614b2774ef69abb6555fdc37,102,0.29745215177536,0.339077264070511,0.316401064395905,0.386736363172531,[],[],0,33393732,377485,d1e6f8cc-f45c-47e7-b897-054e3f2cebfc,0
https://fileman.clobotics.cn/api/file/db889d170d8bbd4ca3cb17bfc3793bff,1452,0.284257054328918,0.800712525844574,0.302458792924881,0.855213165283203,"[""Overexposed"",""Unqualified""]",[],0,33393740,377485,34d1232f-8f16-4c79-9ae5-c949b2ff1801,0
https://fileman.clobotics.cn/api/file/055f3ae2b6a5097e841ae20005968557,226,0.33024537563324,0.289021670818329,0.35665500164032,0.371188879013062,[],[],0,33393759,377485,e1d1311f-b8b9-486b-a178-ac2f963b4387,0
https://fileman.clobotics.cn/api/file/9447bfd9e5e4610e5bb158d26fe6308c,102,0.299382382598069,0.17425188005048,0.318679941283703,0.231762894242518,"[""Large-angle"",""Unqualified""]",[],0,33393768,377485,b68b8a92-7670-4ddc-ad5b-8a74d1c35871,0
https://fileman.clobotics.cn/api/file/9447bfd9e5e4610e5bb158d26fe6308c,125,0.252943933010101,0.808770060539246,0.273507326841354,0.852158963680267,"[""Large-angle"",""Unqualified""]",[],0,33393768,377485,b68b8a92-7670-4ddc-ad5b-8a74d1c35871,0
https://fileman.clobotics.cn/api/file/9447bfd9e5e4610e5bb158d26fe6308c,125,0.226703077388117,0.80539482831955,0.246317464563054,0.849331748931342,"[""Large-angle"",""Unqualified""]",[],0,33393768,377485,b68b8a92-7670-4ddc-ad5b-8a74d1c35871,0
https://fileman.clobotics.cn/api/file/df9693681fd0cdf9b37833fbe1974fc5,5,0.357545872640405,0.154863549839027,0.386309137058053,0.193611128698356,[],[],0,33393783,377485,f65a6410-3611-4dcf-9729-b05e01384a16,0
https://fileman.clobotics.cn/api/file/3a97245c8d3f8b04614787a20c30337c,1047928,0.196262523531914,0.38404768705368,0.224193692207336,0.438579082489014,[],[],0,33393784,377485,3306161e-a13c-40e6-a2f8-5103deebd3ff,0
https://fileman.clobotics.cn/api/file/fdb1f39604612f021bdb6ac0966c6cb3,1047929,0.178006947040558,0.268268555402756,0.211386770009995,0.363573610782623,[],[],0,33393822,377485,94cdf713-8066-49be-82b8-79939d8acf31,0
https://fileman.clobotics.cn/api/file/fdb1f39604612f021bdb6ac0966c6cb3,1047929,0.213043212890625,0.268109977245331,0.245286896824837,0.35941869020462,[],[],0,33393822,377485,94cdf713-8066-49be-82b8-79939d8acf31,0
https://fileman.clobotics.cn/api/file/fdb1f39604612f021bdb6ac0966c6cb3,1099666,0.146588072180748,0.389191269874573,0.183844700455666,0.498510092496872,[],[],0,33393822,377485,94cdf713-8066-49be-82b8-79939d8acf31,0
https://fileman.clobotics.cn/api/file/8fedf63eadf10170e0bf407ddf4a093f,1065142,0.293888330459595,0.337855368852615,0.3157879114151,0.404461711645126,[],[],0,33393826,377485,b67d7767-4d38-4959-a184-ee39982dd094,0
https://fileman.clobotics.cn/api/file/8fedf63eadf10170e0bf407ddf4a093f,102,0.201434582471848,0.333770215511322,0.226494699716568,0.39736396074295,[],[],0,33393826,377485,b67d7767-4d38-4959-a184-ee39982dd094,0
https://fileman.clobotics.cn/api/file/1d41a67cc5bcf4189a786b514e15d673,1041160,0.343106588172093,0.666286408901215,0.368046900080815,0.74498450756073,"[""qualified""]",[],0,33393830,377485,45bb3eba-c3b5-4ac2-92fa-dcc64c8da52a,0
https://fileman.clobotics.cn/api/file/1d41a67cc5bcf4189a786b514e15d673,1086639,0.387207317485563,0.673730492591858,0.412108707561247,0.746994972229004,"[""qualified""]",[],0,33393830,377485,45bb3eba-c3b5-4ac2-92fa-dcc64c8da52a,0
https://fileman.clobotics.cn/api/file/1d41a67cc5bcf4189a786b514e15d673,1101539,0.357599079608917,0.762295961380005,0.382004678249359,0.8478724360466,"[""qualified""]",[],0,33393830,377485,45bb3eba-c3b5-4ac2-92fa-dcc64c8da52a,0
https://fileman.clobotics.cn/api/file/1d41a67cc5bcf4189a786b514e15d673,1086639,0.351710101223994,0.74065138721351,0.351710101223994,0.743063932448733,"[""qualified""]",[],0,33393830,377485,45bb3eba-c3b5-4ac2-92fa-dcc64c8da52a,0
https://fileman.clobotics.cn/api/file/0db76b69e61f826400b51a1c9bc5b968,1099793,0.279128193855286,0.310232937335968,0.317769944667816,0.397323071956635,[],[],0,33393838,377485,994d0eb5-3e70-46b0-afcf-ceee7151e94e,0
https://fileman.clobotics.cn/api/file/0db76b69e61f826400b51a1c9bc5b968,1990,0.167093798518181,0.308231383562088,0.204263091087341,0.384798735380173,[],[],0,33393838,377485,994d0eb5-3e70-46b0-afcf-ceee7151e94e,0
https://fileman.clobotics.cn/api/file/0db76b69e61f826400b51a1c9bc5b968,1104923,0.408131212090237,0.312250733375549,0.438245136256294,0.390729141681128,[],[],0,33393838,377485,994d0eb5-3e70-46b0-afcf-ceee7151e94e,0
https://fileman.clobotics.cn/api/file/0db76b69e61f826400b51a1c9bc5b968,174,0.228571742773056,0.18861111998558,0.248266011476517,0.207724437117577,[],[],0,33393838,377485,994d0eb5-3e70-46b0-afcf-ceee7151e94e,0
https://fileman.clobotics.cn/api/file/3c743ca122bfd326b63d208418c62cd7,1,0.359641337184383,0.799599675882115,0.386335211760761,0.845093387023722,"[""qualified""]",[],0,33393842,377485,a47ae8bf-d857-4b30-ab79-e9b5bde6c36b,0
https://fileman.clobotics.cn/api/file/1bd2e1122429a6bb8820aac00ae9598c,1099614,0.226363390684128,0.617336750030518,0.248519331216812,0.67794793844223,[],[],0,33393843,377485,afbd2ce6-d7b9-4974-8d67-b0e69d4a8a6b,0
https://fileman.clobotics.cn/api/file/a98cdc0cd14262bd7bd4e319836a436b,1099666,0.192982196807861,0.344046741724014,0.217170864343643,0.413234621286392,[],[],0,33393879,377485,e37f79ee-bb8a-4a19-a05f-9106cd730325,0
https://fileman.clobotics.cn/api/file/b32a075a9e3129fc97bf5fe7161d4960,1099793,0.369958221912384,0.189885199069977,0.406570285558701,0.258862346410751,[],[],0,33393935,377485,44a6a914-1ddf-4358-bede-90d2bcb66a68,0
