TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.31238912576120065,0.10741202551898749],[1.0005579800348776,0.10129357226397034],[1.0017113182105235,0.50070620075148864],[0.32950229750259852,0.50021672449108723]]",1056817,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.33566345257770797,0.50095093888168929],[0.99924544737977639,0.5014404151420907],[1.0017409030252895,0.9969185868317163],[0.24704284434605478,0.98859749040489286]]",1056817,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.34833714110330438,0.12895480807498594],[0.96941614328155468,0.11888558214672922],[0.97065278050881887,0.16223919378227913],[0.35080160313334818,0.16664448012589145]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.35239846663460522,0.17888138663592579],[0.961169426479801,0.17552497799317354],[0.9653942185313048,0.25104417245509925],[0.35660152290383174,0.2527223767764753]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.35544872141416844,0.26530890918679634],[0.96110180404604972,0.2640502559457642],[0.96321420007180159,0.35593194254110722],[0.36389830551717572,0.35886880010351546]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.36483802590048764,0.37475929727154567],[0.97045608977203357,0.36930513322707326],[0.975737079836413,0.44985894065312743],[0.36799937467835636,0.45531310469759972]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.37564327572209433,0.50235526958117427],[0.95898216275953885,0.50361392282220641],[0.96003836077241489,0.55773601218658653],[0.37141848367059072,0.54095396897282522]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.36917874212413621,0.55558581289982345],[0.95563188374451546,0.5694309985511764],[0.96094185485193129,0.65418031678067079],[0.35114971575419529,0.63865692680794151]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.35537933797953825,0.65250211245929468],[0.9566977421050703,0.66508864486961561],[0.95779982676942022,0.7460620033760138],[0.34159321681299859,0.73179726664431677]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.34173746794213894,0.74401669185933661],[0.95051567304809381,0.75660322426965765],[0.95264618222574327,0.84565294107267841],[0.32378934698400752,0.8342201741333034]]",1056824,[],0,False,353496
31656829,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.32802379938318993,0.84596760438293639],[0.95366011621752456,0.85614171808127915],[0.986402254616678,0.95977083492625492],[0.29310043498107358,0.95305801764075049]]",1056824,[],0,False,353496
31656830,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.33530324926192162,0.13013393850398253],[0.99851513504290035,0.11331375428291725],[0.99599916386420417,0.49774840920215363],[0.34353227788982543,0.49921683798335786]]",1056817,[],0,False,353496
31656830,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.37254645793116531,0.50163974547234458],[1.0014703118349224,0.50017131669114046],[1.0006405282207671,0.97329906999510518],[0.30062436443394946,0.9315956926089084]]",1056817,[],0,False,353496
31656830,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.37160854886304318,0.14415075868820351],[0.97222029855587511,0.13269701419481148],[0.9694328454846225,0.23108174253548697],[0.37158234516996458,0.23578071463534009]]",1056824,[],0,False,353496
31656830,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.36956543564329991,0.244664708761625],[0.96957224631419914,0.24348996573666168],[0.96661489187814664,0.3224914341654429],[0.36435625416333228,0.32014194811551627]]",1056824,[],0,False,353496
31656830,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.37471122109162575,0.33042094958394513],[0.96658530706338064,0.33511992168379828],[0.96584596845436732,0.41793930494371018],[0.37244586956096049,0.40266764561918744]]",1056824,[],0,False,353496
31656830,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.387265607677677,0.41764561918746934],[0.97479410700049518,0.43291727851199208],[0.97627278421852148,0.497528144884973],[0.38435812478651593,0.49782183064121377]]",1056824,[],0,False,353496
