TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
31477766,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.34707216533547897,0.17824087381431439],[0.348762161478218,0.2526875538947973],[0.94897184630768239,0.24949698189134809],[0.94897184630768239,0.1750503018108652]]",1033458,[],0,False,345555
31477766,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.348762161478218,0.26475998850244314],[0.35213596135739422,0.35999808374053838],[0.95716077286427836,0.35597393887132311],[0.95040078829332209,0.26274791606783549]]",1033459,[],0,False,345555
31477766,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.35382595750013329,0.37274120915972014],[0.35889594592835045,0.453224106544026],[0.96223076129249563,0.44919996167481069],[0.95547077672153935,0.36938775510204069]]",1033462,[],0,False,345555
31477766,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.378629994794232,0.54124748490945673],[0.94776626820862153,0.56041966082207539],[0.95645767694270822,0.49890773210692735],[0.38571463332627726,0.49948260994538662]]",1033458,[],0,False,345555
31477766,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.37557465646984295,0.55467088243748208],[0.35819183900166973,0.63860304685254388],[0.93328096611206035,0.65412474849094571],[0.94342056384157835,0.57134233975280269]]",1033459,[],0,False,345555
31477766,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.35676867238272369,0.64952572578327117],[0.33792894600004103,0.73230813452141419],[0.92620267795586575,0.74547283702213285],[0.93038382986736479,0.665047427421673]]",1033462,[],0,False,345555
31477767,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.35727997431604697,0.24308709399252659],[0.36017711056074248,0.31839609083069847],[0.98161093941335054,0.32414486921529179],[0.98161093941335054,0.24251221615406729]]",1033458,[],0,False,345555
31477767,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.36017711056074248,0.32931876976142571],[0.36017711056074248,0.40347801092267893],[0.98161283504793262,0.41899971256108076],[0.98016426692558478,0.33506754814601897]]",1033459,[],0,False,345555
31477767,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.36017711056074248,0.41382581201494684],[0.35727997431604697,0.49948260994538657],[0.97871569880323717,0.49890773210692729],[0.98016426692558478,0.433371658522564]]",1033462,[],0,False,345555
31477767,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.38588341304693952,0.53885216058254282],[0.37574343619050515,0.60783750119766211],[0.95807692042030035,0.60611286768228412],[0.96107861481352563,0.52802529462489212]]",1033458,[],0,False,345555
31477767,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.37429486806815737,0.61588579093609275],[0.36270632308937534,0.68659576506658992],[0.95238985996785419,0.693015234262719],[0.95963270057959293,0.61138258120149458]]",1033459,[],0,False,345555
31477767,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.3612369029866232,0.69464405480502045],[0.34675122176314555,0.77972597489700091],[0.94647927639552365,0.79582255437386207],[0.95227354888491467,0.69981795535115443]]",1033462,[],0,False,345555
31477768,https://fileman.clobotics.cn/api/file/af6efb4c0b1ee3857f8b6d8b35201321,"[[0.27162475388986085,0.19232059020791412],[0.26782226256869796,0.27934272300469482],[0.90920134241416539,0.2798457411133467],[0.90920134241416539,0.20539906103286382]]",1033458,[],0,False,345555
31477768,https://fileman.clobotics.cn/api/file/af6efb4c0b1ee3857f8b6d8b35201321,"[[0.26778883242096246,0.28578135479543926],[0.26271884399274525,0.37833668678739096],[0.90956006535184408,0.36712656893743406],[0.90956006535184408,0.28362556290121677]]",1033459,[],0,False,345555
31477768,https://fileman.clobotics.cn/api/file/af6efb4c0b1ee3857f8b6d8b35201321,"[[0.26440574393233335,0.38705566733735736],[0.25595576321863811,0.49503688799463436],[0.91208742963675926,0.46320302768994914],[0.9099947059270278,0.37094950656318848]]",1033462,[],0,False,345555
31477768,https://fileman.clobotics.cn/api/file/af6efb4c0b1ee3857f8b6d8b35201321,"[[0.36342169766801286,0.55019162594615267],[0.9979047716830769,0.5714621059691477],[0.99935333980542462,0.50822554373862183],[0.808132111228776,0.49960237616173186],[0.3779073788914904,0.49960237616173186]]",1033458,[],0,False,345555
31477768,https://fileman.clobotics.cn/api/file/af6efb4c0b1ee3857f8b6d8b35201321,"[[0.36197312954566507,0.55479064865382721],[0.34314174395514413,0.63527354603813313],[0.98776479482664259,0.65481939254575028],[0.99645620356072906,0.57606112867682246]]",1033459,[],0,False,345555
31477768,https://fileman.clobotics.cn/api/file/af6efb4c0b1ee3857f8b6d8b35201321,"[[0.3416821811522196,0.64274695793810432],[0.32429936368404638,0.7376018012838933],[0.9834190904595993,0.75254862508383591],[0.990661931071338,0.65884353741496549]]",1033462,[],0,False,345555
