TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
30429404,https://fileman.clobotics.cn/api/file/ac61a424461ac69e6e5a1cf8c0bb1564,"[[0.28353214440220914,0.23266888542699329],[0.27782712005970978,0.31141127319076611],[0.91019953041532908,0.30406261310170107],[0.91384440707859249,0.23891603329714081]]",1033458,[],0,False,325488
30429404,https://fileman.clobotics.cn/api/file/ac61a424461ac69e6e5a1cf8c0bb1564,"[[0.33849144228435152,0.50026751011030846],[0.33278641794185221,0.560315661930164],[0.94897292290647028,0.58089033659066225],[0.948830103664262,0.51587536603823247],[0.59792788671917207,0.50008225578258159]]",1033458,[],0,False,325488
30429404,https://fileman.clobotics.cn/api/file/ac61a424461ac69e6e5a1cf8c0bb1564,"[[0.27484406684390722,0.32225632673515414],[0.27484406684390722,0.37236908043096972],[0.915230468629938,0.35637729082354491],[0.915230468629938,0.31294623762050472]]",1033459,[],0,False,325488
30429404,https://fileman.clobotics.cn/api/file/ac61a424461ac69e6e5a1cf8c0bb1564,"[[0.33540509447966915,0.57081558506639929],[0.332881718328179,0.61992608368829871],[0.96175518911377045,0.63315154805382834],[0.96374330365736893,0.5889308393380055]]",1033459,[],0,False,325488
30429404,https://fileman.clobotics.cn/api/file/ac61a424461ac69e6e5a1cf8c0bb1564,"[[0.27826857600059174,0.38727961325681187],[0.27587028674998032,0.48603106990729145],[0.91680782922846,0.4419318466549737],[0.91224829681454056,0.36782729575889189]]",1033462,[],0,False,325488
30429404,https://fileman.clobotics.cn/api/file/ac61a424461ac69e6e5a1cf8c0bb1564,"[[0.332881718328179,0.62756827862691056],[0.3278349660251989,0.718773490353295],[0.96624913235218846,0.72578927587070918],[0.96872530569135351,0.64223258645082748]]",1033462,[],0,False,325488
30429405,https://fileman.clobotics.cn/api/file/29f63bb22911db481aee0b3dafcdb800,"[[0.25970380993496678,0.19096091205211727],[0.25718043378347671,0.31423828614382365],[0.89796282949962469,0.30264722609999478],[0.89307122395897631,0.2069969932347783]]",1033458,[],0,False,325488
30429405,https://fileman.clobotics.cn/api/file/29f63bb22911db481aee0b3dafcdb800,"[[0.25615421387740361,0.32585818090704088],[0.24696316885360339,0.44661599710459654],[0.9049922344930611,0.40874308463885],[0.9049922344930611,0.31288454578356856]]",1033459,[],0,False,325488
30429405,https://fileman.clobotics.cn/api/file/29f63bb22911db481aee0b3dafcdb800,"[[0.25575178671264992,0.46179101390827765],[0.25213908871510687,0.49865321974442495],[0.90597174860553942,0.49948296365234468],[0.8989423436121029,0.41991106974820319]]",1033462,[],0,False,325488
30429405,https://fileman.clobotics.cn/api/file/29f63bb22911db481aee0b3dafcdb800,"[[0.31923861766465556,0.49924830869456277],[0.31671524151316549,0.5533700826860436],[0.93545047896283673,0.5939455043689571],[0.92607793897158774,0.50972028333591857],[0.82649470156456861,0.50134429450390361]]",1033458,[],0,False,325488
30429405,https://fileman.clobotics.cn/api/file/29f63bb22911db481aee0b3dafcdb800,"[[0.31923861766465556,0.56038586820345782],[0.30409836075571511,0.66963167126033585],[0.93494239862823436,0.69067902781257828],[0.93662204646174263,0.60139082777519248]]",1033459,[],0,False,325488
30429405,https://fileman.clobotics.cn/api/file/29f63bb22911db481aee0b3dafcdb800,"[[0.29453401826215325,0.67817072540199563],[0.28895810384677462,0.77085943372588328],[0.95063190166384037,0.77728659324750515],[0.94594563166821588,0.70004136290781227]]",1033462,[],0,False,325488
