TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
33208525,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.34391023107411473,0.27143778207608],[0.99957466006942353,0.2878787878787879],[0.99469983160105691,0.40296582849774343],[0.33903540260574816,0.36041263700838172]]",1033458,[],0,False,374377
33208525,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.3475655473851193,0.38507414571244358],[0.99835514791206137,0.42956157317859445],[0.99348031944369486,0.50016118633139917],[0.66199198359476541,0.50016118633139917],[0.345128133150936,0.47501611863313992]]",1033459,[],0,False,374377
33208525,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.33415896405684065,0.53255963894261771],[0.9410751083684834,0.5016118633139911],[0.93620027990011678,0.604126370083817],[0.32440930712010746,0.61766602192134112]]",1033458,[],0,False,374377
33208525,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.31953385938999435,0.63990973565441656],[0.95326156027765352,0.627337201805287],[0.95326156027765352,0.7308188265635075],[0.31709644515581109,0.73275306254029671]]",1033459,[],0,False,374377
33208526,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.37924648292613328,0.21711798839458413],[0.98860004147195923,0.21421663442940039],[0.99103745570614266,0.29061895551257255],[0.36705941175521672,0.27998065764023211]]",1033458,[],0,False,374377
33208526,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.36827805694613358,0.29206963249516443],[0.99469351513124282,0.3104448742746615],[0.9922561008970594,0.38201160541586071],[0.36827805694613358,0.34719535783365568]]",1033459,[],0,False,374377
33208526,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.36949682598939987,0.37475822050290136],[0.99834969840869225,0.41150870406189555],[0.995912284174509,0.49468085106382981],[0.37193424022358318,0.44535783365570597]]",1033462,[],0,False,374377
33208526,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.35121665271624763,0.50096711798839455],[0.353654066950431,0.558027079303675],[0.96139188903143258,0.52224371373307543],[0.95813279702789034,0.50193423597678921]]",1033458,[],0,False,374377
33208526,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.34959274199636958,0.56479690522243708],[0.96382112901056216,0.52707930367504841],[0.97113337171311209,0.60348162475822054],[0.35203015623055289,0.62765957446808507]]",1033459,[],0,False,374377
33208526,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.34715508005748769,0.6373307543520309],[0.96382088130586352,0.61702127659574468],[0.96382088130586352,0.7166344294003868],[0.33984283735493781,0.718568665377176]]",1033462,[],0,False,374377
33208527,https://fileman.clobotics.cn/api/file/9a832c8b5b16a2a486398554ccfa38f3,"[[0.40849545373633278,0.23936170212765959],[0.99834969840869225,0.23452611218568664],[1.0007871126428758,0.33123791102514505],[0.40605803950214947,0.3041586073500967]]",1033458,[],0,False,374377
33208527,https://fileman.clobotics.cn/api/file/9a832c8b5b16a2a486398554ccfa38f3,"[[0.41215151316143306,0.316247582205029],[0.99956834359960933,0.35009671179883944],[0.997130929365426,0.44197292069632493],[0.41215151316143306,0.38201160541586071]]",1033459,[],0,False,374377
33208527,https://fileman.clobotics.cn/api/file/9a832c8b5b16a2a486398554ccfa38f3,"[[0.42921477517655848,0.39651837524177952],[0.99956970597545169,0.46131528046421666],[0.99713229174126827,0.5],[0.64858205625305587,0.49806576402321084],[0.42190253247400855,0.4584139264990329]]",1033462,[],0,False,374377
33208527,https://fileman.clobotics.cn/api/file/9a832c8b5b16a2a486398554ccfa38f3,"[[0.44384198533334285,0.54738878143133463],[0.71439149746190933,0.50096711798839455],[0.99956896286135588,0.5],[0.99956896286135588,0.54932301740812384],[0.4365262747650126,0.60735009671179885]]",1033458,[],0,False,374377
33208527,https://fileman.clobotics.cn/api/file/9a832c8b5b16a2a486398554ccfa38f3,"[[0.43896715686497623,0.61992263056092844],[1.0020098449613195,0.562862669245648],[0.99469760225876958,0.66150870406189555],[0.43409232839660966,0.68665377176015474]]",1033459,[],0,False,374377
33208527,https://fileman.clobotics.cn/api/file/9a832c8b5b16a2a486398554ccfa38f3,"[[0.43564188642279239,0.69729206963249513],[0.99801956997163865,0.68020631850419078],[1.0012694556172164,0.77691811734364924],[0.4260396963499567,0.76144422952933588]]",1033462,[],0,False,374377
33208529,https://fileman.clobotics.cn/api/file/c865f03c3953215fcf9801ce133d57d0,"[[0.36096606194828229,0.2437137330754352],[0.92888357851299208,0.23887814313346228],[0.9337584069813587,0.32591876208897486],[0.3634034761824656,0.31914893617021278]]",1033458,[],0,False,374377
33208529,https://fileman.clobotics.cn/api/file/c865f03c3953215fcf9801ce133d57d0,"[[0.35852840000940039,0.33558994197292069],[0.94594523044757672,0.35009671179883944],[0.9410704019792101,0.43423597678916825],[0.35365357154103377,0.41489361702127658]]",1033459,[],0,False,374377
33208529,https://fileman.clobotics.cn/api/file/c865f03c3953215fcf9801ce133d57d0,"[[0.35609098577521708,0.43036750483558994],[0.94838264468175992,0.4584139264990329],[0.94594523044757672,0.49806576402321084],[0.35852840000940039,0.49709864603481624]]",1033462,[],0,False,374377
33208529,https://fileman.clobotics.cn/api/file/c865f03c3953215fcf9801ce133d57d0,"[[0.36827805694613358,0.53868471953578334],[0.772888819820562,0.49903288201160539],[0.96056971585267648,0.5],[0.96056971585267648,0.57253384912959382],[0.37071547118031689,0.61218568665377171]]",1033458,[],0,False,374377
33208529,https://fileman.clobotics.cn/api/file/c865f03c3953215fcf9801ce133d57d0,"[[0.36340322847776696,0.62185686653771766],[0.95569488738430985,0.58704061895551263],[0.95325747315012666,0.67408123791102514],[0.36096581424358365,0.68762088974854929]]",1033459,[],0,False,374377
33208529,https://fileman.clobotics.cn/api/file/c865f03c3953215fcf9801ce133d57d0,"[[0.36584064271195027,0.7021276595744681],[0.96056971585267648,0.690522243713733],[0.96056971585267648,0.78433268858800775],[0.35852840000940039,0.77949709864603478]]",1033462,[],0,False,374377
33208530,https://fileman.clobotics.cn/api/file/264ebb4bf54e09fd463ee74adff036a4,"[[0.43408836512143212,0.22727272727272727],[0.994693638983592,0.22533849129593811],[0.9971310532177754,0.31818181818181818],[0.43652577935561543,0.29593810444874274]]",1033458,[],0,False,374377
33208530,https://fileman.clobotics.cn/api/file/264ebb4bf54e09fd463ee74adff036a4,"[[0.43774516766062821,0.3041586073500967],[1.0007878557569716,0.33510638297872342],[0.99347561305442156,0.47437137330754353],[0.43043292495807828,0.40087040618955511]]",1033459,[],0,False,374377
33208530,https://fileman.clobotics.cn/api/file/264ebb4bf54e09fd463ee74adff036a4,"[[0.43408898438317856,0.40909090909090912],[0.99469425824533841,0.4864603481624758],[0.99469425824533841,0.49903288201160539],[0.685142650504059,0.49903288201160539],[0.429214155914812,0.45938104448742745]]",1033462,[],0,False,374377
33208530,https://fileman.clobotics.cn/api/file/264ebb4bf54e09fd463ee74adff036a4,"[[0.43896306973744942,0.5415860735009671],[0.68026707892159655,0.50193423597678921],[0.99469351513124282,0.50193423597678921],[0.99956834359960933,0.53288201160541582],[0.43652565550326611,0.60251450676982587]]",1033458,[],0,False,374377
33208530,https://fileman.clobotics.cn/api/file/264ebb4bf54e09fd463ee74adff036a4,"[[0.43774442454653245,0.61653771760154741],[1.003224526877059,0.54690522243713735],[0.995912284174509,0.68810444874274657],[0.442619253014899,0.70647969052224369]]",1033459,[],0,False,374377
