TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.28900222316416857,0.13027744270205066],[0.27417028155866857,0.49806996381182145],[0.96067576973742408,0.49867310012062721],[0.96538226166477137,0.13389626055488541]]",1056817,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.31110365039975174,0.19593296559666523],[0.91806983101654915,0.20003329182978849],[0.918851458023835,0.15221303696728014],[0.31485498320382632,0.14503345151807676]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.3116539571473772,0.20399835203227326],[0.30827396486189906,0.29342379357039083],[0.91403820212712183,0.29551251638345966],[0.91596114606363543,0.20855106513629423]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.30589456791494207,0.30231364058901045],[0.30476790381978275,0.40112875348863031],[0.91277999362952056,0.401146319200361],[0.91404749073657476,0.30456684233919407]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.30612581427136626,0.41254965987935566],[0.30185235927828558,0.4957137236269204],[0.91105081745810546,0.4943531794092334],[0.91217748155326484,0.41387028202492759]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.34708782317284853,0.49867310012062721],[0.31289538027306613,0.79541616405307614],[0.30321031830351797,0.97925211097708087],[0.76737445526707537,0.99372738238841984],[0.9994497618903363,0.99806996381182156],[0.9957496603223579,0.49937402190923325]]",1056817,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.36233218485757746,0.58088027851178514],[0.97724310141260284,0.58053056116005586],[0.97869166953495057,0.50177229729112793],[0.37105629118194661,0.50087165534420841]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.36006844120835968,0.59005437068386535],[0.35161846049466444,0.67992693942967342],[0.97538057408836309,0.68278695667600875],[0.97860702945085432,0.5887129890607935]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.35006055259086644,0.68843832520464054],[0.34198261375405059,0.77262599088124029],[0.969744431012673,0.78189110537774309],[0.9766414364743794,0.6923443007403951]]",1056824,[],0,False,377635
33408319,https://fileman.clobotics.cn/api/file/7c657b34212dec04b5461adce575c9d7,"[[0.34097923162206761,0.78268635305427825],[0.33185935639463149,0.90904450194763842],[0.96874867438673651,0.92535186996526819],[0.971283668600845,0.79054301684655581]]",1056824,[],0,False,377635
