TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
31656207,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.3463413288384839,0.17988394584139264],[0.96056971585267648,0.17504835589941972],[0.96056971585267648,0.2495164410058027],[0.34877874307266721,0.25241779497098649]]",1033458,[],0,False,353495
31656207,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.35487234058430006,0.26547388781431336],[0.95935107066175951,0.2635396518375242],[0.96178848489594282,0.36025145067698261],[0.36218458328685,0.359284332688588]]",1033459,[],0,False,353495
31656207,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.36949682598939987,0.3718568665377176],[0.96910072759849275,0.36895551257253384],[0.97397555606685937,0.44729206963249518],[0.37193424022358318,0.45502901353965186]]",1033462,[],0,False,353495
31656207,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.37071547118031689,0.49903288201160539],[0.36096581424358365,0.53868471953578334],[0.94838264468175992,0.55899419729206967],[0.95325747315012666,0.49903288201160539]]",1033458,[],0,False,353495
31656207,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.36827805694613358,0.55319148936170215],[0.93132074504247686,0.57253384912959382],[0.92888333080829355,0.65280464216634426],[0.35365357154103377,0.63829787234042556]]",1033459,[],0,False,353495
31656207,https://fileman.clobotics.cn/api/file/a7aa82055457ddd6bc43171b8d6760a3,"[[0.34877886692501647,0.648936170212766],[0.93132086889482613,0.66441005802707931],[0.92888345466064293,0.74758220502901351],[0.33659179575409992,0.7311411992263056]]",1033462,[],0,False,353495
31656208,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.35702332149026206,0.24371373307543512],[0.96735184572976141,0.2421663442940038],[0.96930177711710808,0.32417794970986452],[0.35897325287760873,0.32185686653771756]]",1033458,[],0,False,353495
31656208,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.35702252883522662,0.32804642166344289],[0.97320084723676592,0.33655705996131524],[0.97125091584941914,0.41856866537717596],[0.36092239160991985,0.40541586073500963]]",1033459,[],0,False,353495
31656208,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.37774031450632095,0.41673114119922622],[0.98806883874582041,0.43297872340425525],[0.98611890735847374,0.50029013539651834],[0.37384045173162767,0.498742746615087]]",1033462,[],0,False,353495
31656208,https://fileman.clobotics.cn/api/file/6b9c8d3eb3fa4dbaf68745546ed87256,"[[0.39017156058387831,0.53694390715667306],[0.96735125123848476,0.52611218568665363],[0.96345138846379164,0.60502901353965177],[0.37457210948510528,0.6096711798839457]]",1033458,[],0,False,353495
