TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.34606953495981768,0.00030156815440289503],[0.99612340429722324,0.00030156815440289503],[0.99612340429722324,0.49969843184559709],[0.3197433657966206,0.49969843184559709]]",1056817,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.37568582508971077,0.016083634901487735],[0.99333825545702759,0.0048250904704463205],[0.991313165521397,0.14957780458383596],[0.3615101955402969,0.1632488942501005]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.35619498463797039,0.1820466425412143],[0.99207322442596224,0.1764173703256936],[0.99409831436159268,0.26085645355850423],[0.35011971483107879,0.2495979091274628]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.34809462489544823,0.27291917973462004],[0.99409831436159268,0.28819863289103337],[0.99409831436159268,0.39997989545637314],[0.34404444502418713,0.35977080820265378]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.34829735061524586,0.38648974668275032],[0.98984584222300331,0.43136308805790113],[0.99349100410713842,0.49939686369119424],[0.62168449192536968,0.49794933655006041],[0.34100702684697587,0.47575392038600728]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.3194075268235626,0.50130679533574585],[0.96338612635407672,0.50034177724165663],[0.99257030771752508,0.76137917169280267],[0.99985438977024,0.99981905910735847],[0.2854026604797828,0.99981905910735847]]",1056817,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.33654712602929893,0.53196622436670693],[0.93192356710467983,0.503015681544029],[0.94407410671846315,0.60434258142340169],[0.3335094911258531,0.61821471652593485]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.32789110189401521,0.63884197828709288],[0.94586901791255673,0.62864035843529209],[0.95622464633224635,0.72919179734620021],[0.318321316608624,0.73160434258142337]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.32015826650004203,0.7534981905910737],[0.96292181206917782,0.75108564535585054],[0.96778202791469126,0.86254523522316051],[0.31408299669315043,0.84855247285886615]]",1056824,[],0,False,374376
33207623,https://fileman.clobotics.cn/api/file/1e64d4f0bb353d952097b49442cbb99d,"[[0.3116788959185397,0.87291917973462019],[0.97388330486972885,0.89077201447527143],[0.97868838556117266,0.99885404101326913],[0.58136574019045928,0.99885404101326913],[0.30797859888033535,0.98968636911942109]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.36226169375859735,0.082629674306393244],[0.997127388578774,0.037997587454764774],[0.997127388578774,0.49819059107358266],[0.34859233669309114,0.49879372738238842],[0.3546676064999828,0.23642943305186973]]",1056817,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.38143843287860507,0.098431845597104953],[0.99504068337466089,0.057418576598311219],[0.99382562941328267,0.19782870928829915],[0.37414810911033514,0.20603136308805792]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.37534547821097425,0.22002412545235223],[0.99623805247530028,0.21519903498190593],[0.99623805247530028,0.28612786489746683],[0.37050190694027435,0.27696019300361885]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.37490712772897439,0.296562123039807],[0.99579970199330026,0.31248492159227986],[0.99701475595467848,0.38148371531966224],[0.37004691188346112,0.3486731001206273]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.37170967890017176,0.37346200241254524],[0.99624741504863257,0.41302774427020511],[0.99618915903678584,0.49553679131483719],[0.37170967890017176,0.43908323281061518]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.33960710540752675,0.50114595898673109],[0.96779000344012256,0.50066344993968637],[0.99208796180991166,0.82587454764776846],[0.99086666613297836,0.92840772014475281],[0.320156879452141,0.88884197828709288],[0.33473752698868092,0.65337756332931252]]",1056817,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.34248284581376415,0.807478890229192],[0.959730258193955,0.83063932448733413],[0.959730258193955,0.92135102533172508],[0.33154736016135922,0.88612786489746687]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.353476587478016,0.73075995174909536],[0.96586378401269346,0.73124246079614],[0.96100356816718013,0.81037394451145972],[0.34618626370974603,0.78962605548854048]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.35836697161537856,0.63956574185765991],[0.96346384438178623,0.61978287092883],[0.95981868249765123,0.71483715319662244],[0.35350675576986529,0.71628468033775639]]",1056824,[],0,False,374376
33207624,https://fileman.clobotics.cn/api/file/34bcce6d070ea268b13d5b8915ade2a8,"[[0.36205790608025046,0.56525934861278648],[0.95257413131011814,0.52810615199034983],[0.9586494011170098,0.60386007237635708],[0.35962779815749379,0.62557297949336554]]",1056824,[],0,False,374376
