TaskItemId,ImageUrl,Polygon,ProductId,Classifications,Rotation,ShouldQa,TaskId
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.2867971155786323,0.11173331121066304],[0.65415400600840923,0.11963110447430995],[0.953655165084915,0.12799347381228907],[0.94429575386377418,0.17630938554283493],[0.28328733637070447,0.15912007079254456]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.28606528554615734,0.1685858083070626],[0.93888421822072887,0.18391681876002425],[0.94005414462337156,0.22851612189591272],[0.28840513835144255,0.221082904706598]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.94398197678127327,0.2381754327747358],[0.94178836477631822,0.31366904485371372],[0.29498660039713048,0.3189535976992422],[0.2891369683839175,0.23393617609645476]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.29542794616538109,0.33045462087273925],[0.943681456646731,0.32386206515126365],[0.93950314806586455,0.41246335932747075],[0.29428582149349281,0.42365743045185533]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.29362336760063956,0.43877274487030554],[0.95105225412766559,0.42527238537691453],[0.95690188614087857,0.50037885072728228],[0.2928755409900789,0.49952712792434006]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.30179772185035764,0.51008793761406968],[0.93942303996927112,0.54089652121010978],[0.94025870168544456,0.50306675515734722],[0.30074468881737731,0.50201039765499667]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.3026881985273116,0.51583153586637875],[0.60686906321438794,0.52930424202201176],[0.93678830875960151,0.54509982854930561],[0.93210860314903121,0.6236131851114427],[0.29917841931938377,0.60131353354349848]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.29852950706945958,0.61070460704607044],[0.92832172481210207,0.62986837011227248],[0.92665040137975563,0.71581494386372424],[0.28970125468147384,0.70147945357004571]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.28924484840027337,0.71193241524251938],[0.9282241653610338,0.72301587301587278],[0.92334947201668938,0.79773519163763029],[0.28006187055174242,0.79166804933355406]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.27671998684843391,0.80377468060394808],[0.92867699432324391,0.80559980089596739],[0.94994806096147322,0.87706708699739977],[0.25896735354899025,0.88221060782036387]]",1056824,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.2636243655422148,0.0941043083900227],[0.9994245289910374,0.11315192743764176],[0.99850048662810553,0.50009678668215263],[0.25536736329942028,0.49982578397212546],[0.25552084518960716,0.3222028648857917],[0.26057644057420015,0.1424119241192412]]",1056817,[],0,False,377631
33407424,https://fileman.clobotics.cn/api/file/b9e90927566442b8776306204e2040b5,"[[0.26664376437237963,0.50053370941872677],[0.24897329314684968,0.71949283778552064],[0.23229403739159515,0.90869144405729763],[0.593801295808159,0.90404568331397583],[0.84065576676574782,0.9026519550909794],[1.0009356839277841,0.901722802942315],[1.0000744324564326,0.50087108013937287]]",1056817,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.369640943021009,0.11436314363143625],[0.73036825050247778,0.10081300813008125],[0.99833586138926356,0.09144405729771575],[0.99887036650622418,0.49941927990708479],[0.33243714151665438,0.50023228803716613],[0.34764618475100822,0.26794425087108015]]",1056817,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.39545159764715038,0.50185000829600124],[0.99838101907932,0.50055030142138146],[0.9995421810504358,0.91159504452187379],[0.36024901993244346,0.872222222222222],[0.37584803863434485,0.65813008130081285]]",1056817,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.39345156629716632,0.18535479232343335],[0.96884634557310956,0.18218018914883019],[0.96379068758543451,0.12147558210275972],[0.39637638230377281,0.13773574470438574]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.39395317001641211,0.19356230296996832],[0.97096059078146224,0.18992496727688338],[0.96901071344372458,0.26929004664196277],[0.38989714413563692,0.25728849805504828]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.39160391283698071,0.26764467304536965],[0.96974254347619959,0.27732334126062319],[0.96291797279411773,0.36210847482624459],[0.37892971014168592,0.3369439374665853]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.384381423051793,0.347251258226868],[0.95959523768440524,0.37280294231513744],[0.95569548300892992,0.45449090205187764],[0.372682159025367,0.41035617499032134]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.37560697503197343,0.42158343012001548],[0.95569548300892992,0.46455671699574141],[0.95959523768440524,0.49978706929926442],[0.36585758834328513,0.49901277584204412]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.42406146861014271,0.54787345832642],[0.97782663252764079,0.510320225651236],[0.97587675518990313,0.50180299762181291],[0.42503640727901154,0.50257729107903326]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.42659329376740257,0.55469000608373431],[0.9767861692992631,0.51568497317626227],[0.96703678261057457,0.59350146562690109],[0.42107112804402741,0.61440738897184877]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.42043974465715617,0.62143686742989834],[0.96643317561511477,0.59917593053481488],[0.96559751389894144,0.68180410375532274],[0.41242437242557278,0.68736795531220529]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.40741262751905505,0.695249156573198],[0.97356882995660776,0.68791272606603571],[0.96888912434603747,0.76642608262817269],[0.40498459827230349,0.75759913721586147]]",1056824,[],0,False,377631
33407425,https://fileman.clobotics.cn/api/file/ed510d09c414444d07bcf18419ee549f,"[[0.40344086588395023,0.768809800342901],[0.97697961282367274,0.77643106022896913],[0.99100946439919857,0.86903655771251531],[0.395331161241138,0.84024390243902447]]",1056824,[],0,False,377631
33407428,https://fileman.clobotics.cn/api/file/dce28169ea4a731cbfee19a69c227047,"[[0.26719082970425234,0.1189039684641203],[0.654102204292484,0.12487708941981963],[0.96872290804440053,0.13318415208228296],[0.97743596330814542,0.5000112081079453],[0.25094545206385588,0.50020478147225034],[0.25901154620707534,0.28642235793372922],[0.26193636221368183,0.23957760377190182]]",1056817,[],0,False,377631
33407428,https://fileman.clobotics.cn/api/file/dce28169ea4a731cbfee19a69c227047,"[[0.33025445210947352,0.50132197631766784],[1.0008533279328817,0.50143812033625079],[0.99743743943665764,0.99943048801503009],[0.28963196583788386,0.99943048801503009],[0.30133122986430988,0.7195234032298965]]",1056817,[],0,False,377631
33407428,https://fileman.clobotics.cn/api/file/dce28169ea4a731cbfee19a69c227047,"[[0.31135036444101793,0.19231513743708864],[0.89879001849325457,0.20009033423667566],[0.90268977316872989,0.14743837914569616],[0.31072722935000946,0.13630880579010857]]",1056824,[],0,False,377631
33407428,https://fileman.clobotics.cn/api/file/dce28169ea4a731cbfee19a69c227047,"[[0.30617077699484069,0.20024125452352232],[0.90600377167050772,0.20856608225946202],[0.90458485297366753,0.29553679131483718],[0.3052278386360166,0.29719318621757645]]",1056824,[],0,False,377631
