ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA,IsQAed
https://fileman.clobotics.cn/api/file/a07577139a78977232b6e30beaf89ed9,191,0.227199167013168,0.665472686290741,0.254190891981125,0.712470054626465,[],[],0,36372281,463028,92ca734b-c50c-4f3c-a773-be53ef56f3a4,0,1
https://fileman.clobotics.cn/api/file/a07577139a78977232b6e30beaf89ed9,191,0.259000211954117,0.662110030651093,0.288575083017349,0.713310778141022,[],[],0,36372281,463028,92ca734b-c50c-4f3c-a773-be53ef56f3a4,0,1
https://fileman.clobotics.cn/api/file/0d96e940cd4b5e01a47c47c933f8909f,12,0.321922656047113,0.200652301311493,0.35197040055967,0.226902395486832,[],[],0,36374254,463028,246ad6db-d51f-4b70-993d-18a499e59892,0,1
https://fileman.clobotics.cn/api/file/567da476869ee87e80fc38f6fb2832fb,102,0.204175293445587,0.244957640767097,0.233536571264267,0.303936272859573,[],[],0,36374481,463028,5dfa5e5a-3dfd-4b99-89d2-560fcc3ff455,0,1
https://fileman.clobotics.cn/api/file/567da476869ee87e80fc38f6fb2832fb,102,0.235045850276947,0.245900481939316,0.263493031263351,0.305415511131287,[],[],0,36374481,463028,5dfa5e5a-3dfd-4b99-89d2-560fcc3ff455,0,1
https://fileman.clobotics.cn/api/file/567da476869ee87e80fc38f6fb2832fb,102,0.200729832053185,0.59686017036438,0.228260263800621,0.633677184581757,[],[],0,36374481,463028,5dfa5e5a-3dfd-4b99-89d2-560fcc3ff455,0,1
https://fileman.clobotics.cn/api/file/567da476869ee87e80fc38f6fb2832fb,102,0.231895849108696,0.597337067127228,0.26027512550354,0.634578704833984,[],[],0,36374481,463028,5dfa5e5a-3dfd-4b99-89d2-560fcc3ff455,0,1
https://fileman.clobotics.cn/api/file/e4018b9c99c7f0a89e72736535186f3c,102,0.218241333961487,0.214241221547127,0.239648625254631,0.264934986829758,[],[],0,36374613,463028,c3decd69-89c0-4e86-95f6-9878a232ce8d,0,1
https://fileman.clobotics.cn/api/file/e4018b9c99c7f0a89e72736535186f3c,180,0.368159882521166,0.161197012342971,0.402590738288911,0.203285187482834,[],[],0,36374613,463028,c3decd69-89c0-4e86-95f6-9878a232ce8d,0,1
https://fileman.clobotics.cn/api/file/6d54131edbbbf4fa22c30309ec50bfb9,180,0.175879046320915,0.713783919811249,0.196526810526848,0.746029019355774,[],[],0,36376216,463028,440778c9-6ce0-4258-8377-2933a5a51ffd,0,1
