ImgUrl,ProductId,xmin,ymin,xmax,ymax,ImageQuality,SceneType,Rotation,TaskItemId,TaskId,RequestId,IsMaskQA
https://fileman.clobotics.cn/api/file/b8c5175fe80998f6f8c9c6be12eeb20f,18,0.167113453149796,0.224210515618324,0.192952439188957,0.292771816253662,[],[],0,34138093,384335,ad23d3fd-f341-4621-accf-21b76a597e19,0
https://fileman.clobotics.cn/api/file/b8c5175fe80998f6f8c9c6be12eeb20f,18,0.14253956079483,0.224757298827171,0.16718977689743,0.293251007795334,[],[],0,34138093,384335,ad23d3fd-f341-4621-accf-21b76a597e19,0
https://fileman.clobotics.cn/api/file/1c1f4e6be66b09adadf8a1ef2b60033f,102,0.26141232252121,0.720332801342011,0.282209545373917,0.785319745540619,[],[],0,34138115,384335,6ce56827-c53d-4cf9-ad72-2201b9fbda58,0
https://fileman.clobotics.cn/api/file/97a65488348d896eced17cd6a28cce6e,76,0.269430547952652,0.778065085411072,0.306283563375473,0.871400356292725,[],[],0,34138645,384335,92dfdb68-2f75-4371-ae6b-d0e88b9c6003,0
https://fileman.clobotics.cn/api/file/97a65488348d896eced17cd6a28cce6e,69,0.36321684718132,0.776675343513489,0.405968606472015,0.889625012874603,[],[],0,34138645,384335,92dfdb68-2f75-4371-ae6b-d0e88b9c6003,0
https://fileman.clobotics.cn/api/file/ba47f06255e66af3effef1697dbf5714,1046081,0.125690281391144,0.705411965140621,0.151003973039334,0.781999847123206,[],[],0,34139140,384335,c82f71d1-202f-452e-b5e4-57f22800bcd4,0
https://fileman.clobotics.cn/api/file/f586d902c16b8900015284903c581ede,102,0.215740993618965,0.627875149250031,0.242638438940048,0.693335771560669,[],[],0,34139172,384335,eb2df390-f7d1-4d1d-9290-9f5b22accec7,0
https://fileman.clobotics.cn/api/file/e063b1877859c622a5e36b8af2a82279,1,0.287195267409767,0.255590417159495,0.307161564473368,0.303376663385875,[],[],0,34139546,384335,f51f6875-e3c8-4246-80fe-6223a94b5242,0
https://fileman.clobotics.cn/api/file/9d5fd0b138d55d48c7d88bbc5a4226ea,2561,0.302304804325104,0.637502431869507,0.324858129024506,0.678177058696747,[],[],0,34139696,384335,6bf890f7-5955-4e1a-a3be-0d6fede4feac,0
https://fileman.clobotics.cn/api/file/4716764f88552817c9b3108974e0e231,1,0.223972911836799,0.833333333333333,0.252648279594318,0.860132158590308,"[""qualified""]",[],0,34139720,384335,adbbe879-103a-4aa9-870e-bc2bd830245b,0
https://fileman.clobotics.cn/api/file/0a693ad3a1f12d79401271791c56e97b,1086191,0.262881547212601,0.280559450387955,0.292449682950974,0.354697972536087,[],[],0,34139982,384335,872ef9aa-5965-4d19-9b13-d181b10ca22e,0
https://fileman.clobotics.cn/api/file/13ee5088f4b29ba4fc2248cc7f961716,102,0.247582748532295,0.312997758388519,0.271114617586136,0.395014405250549,[],[],0,34140102,384335,ec3796c1-ccda-4729-81da-f5dcf9613171,0
https://fileman.clobotics.cn/api/file/edfc3ad79808ffd0d37065a3b1ff106e,1104549,0.353886187076569,0.201706990599632,0.383520305156708,0.237393468618393,[],[],0,34140126,384335,acaa23ed-6df4-4a6f-aacf-f9b97de60490,0
https://fileman.clobotics.cn/api/file/edfc3ad79808ffd0d37065a3b1ff106e,3,0.363549411296844,0.25083264708519,0.384560257196426,0.282566696405411,[],[],0,34140126,384335,acaa23ed-6df4-4a6f-aacf-f9b97de60490,0
https://fileman.clobotics.cn/api/file/96745a6a695a36eba8d2b5b894269b76,1,0.34125826345325,0.237412408747346,0.367955195496858,0.255309879244117,"[""Overexposed"",""Unqualified""]",[],0,34140129,384335,9000048f-f57a-4773-9dd2-57f3075d0438,0
https://fileman.clobotics.cn/api/file/96745a6a695a36eba8d2b5b894269b76,2017,0.413708930925565,0.648640763687096,0.44126532154603,0.692745244554139,"[""Overexposed"",""Unqualified""]",[],0,34140129,384335,9000048f-f57a-4773-9dd2-57f3075d0438,0
https://fileman.clobotics.cn/api/file/95075f08414a6a5bff2f4cc305bc8984,1104548,0.41998216509819,0.203435316681862,0.444870829582214,0.237769216299057,[],[],0,34140136,384335,2cadf44f-b4be-407d-aa78-a31058bafc06,0
https://fileman.clobotics.cn/api/file/1848fcb07c089aec662c688f047912af,1992,0.246303364634514,0.75032776594162,0.272108554840088,0.824367761611938,[],[],0,34140416,384335,7c276a0d-eb27-408e-bca6-f8c441649398,0
https://fileman.clobotics.cn/api/file/778440a2228345be48321d4a76c951d0,3,0.278022348880768,0.24955877661705,0.302025318145752,0.28316393494606,[],[],0,34140551,384335,7214a128-cae4-484e-8bc2-56e1b5aefbd9,0
https://fileman.clobotics.cn/api/file/778440a2228345be48321d4a76c951d0,3,0.231895953416824,0.249399572610855,0.252603620290756,0.283318042755127,[],[],0,34140551,384335,7214a128-cae4-484e-8bc2-56e1b5aefbd9,0
https://fileman.clobotics.cn/api/file/0b47a60b953e96e2b68d13564b3bd853,2269,0.191868036985397,0.342064142227173,0.219034850597382,0.408989667892456,[],[],0,34140552,384335,4b1e3068-fe6d-491d-8b3b-3f5e2c46d8da,0
https://fileman.clobotics.cn/api/file/8565e46105e528388fd9b2a14d797891,97,0.287174363235358,0.689965961552371,0.313824293638045,0.758759363774336,[],[],0,34140575,384335,286772bc-f1a0-4ae4-acff-e7a8182e2ff2,0
https://fileman.clobotics.cn/api/file/27c8b0ddf802c9a4da6cdf9b7c7c818a,1102554,0.227066978812218,0.305524408817291,0.253411650657654,0.368877530097961,[],[],0,34140603,384335,969c5728-eae3-4514-94b1-5c7aa5c9c862,0
https://fileman.clobotics.cn/api/file/d224d4712814bf3001f7517915b154d4,1101539,0.370224893093109,0.30980122089386,0.400978207588196,0.395797997713089,[],[],0,34140610,384335,e4d4e479-e566-4290-bbb6-7159d9e2c1b4,0
https://fileman.clobotics.cn/api/file/e95fc3ec6c3b1cae0ab8b8745702bf3b,1099666,0.273049178156591,0.642572595454952,0.296840133700109,0.709331883765957,[],[],0,34140613,384335,0e78c043-49f3-4090-9614-0584fab55813,0
https://fileman.clobotics.cn/api/file/68b507aa7ae75b0a0bcb908652145e20,1085961,0.262182205915451,0.555732011795044,0.293593019247055,0.623180031776428,[],[],0,34140639,384335,694be010-9162-4ebc-9980-25812acbe221,0
https://fileman.clobotics.cn/api/file/68b507aa7ae75b0a0bcb908652145e20,102,0.241986364126205,0.713866770267487,0.267387181520462,0.792637765407562,[],[],0,34140639,384335,694be010-9162-4ebc-9980-25812acbe221,0
https://fileman.clobotics.cn/api/file/68b507aa7ae75b0a0bcb908652145e20,102,0.268108278512955,0.713774859905243,0.291158109903336,0.792196393013,[],[],0,34140639,384335,694be010-9162-4ebc-9980-25812acbe221,0
https://fileman.clobotics.cn/api/file/820b136777d7173cc0118bf887f9e7ba,226,0.418562173843384,0.32090350985527,0.445212125778198,0.380775451660156,[],[],0,34140640,384335,2076d044-d42a-4f55-9012-d8064baa73b8,0
https://fileman.clobotics.cn/api/file/820b136777d7173cc0118bf887f9e7ba,226,0.402254730463028,0.321721136569977,0.420286893844604,0.36909744143486,[],[],0,34140640,384335,2076d044-d42a-4f55-9012-d8064baa73b8,0
https://fileman.clobotics.cn/api/file/ceac7f6474a4f5a052945fa6965842fe,226,0.329511314630508,0.718228399753571,0.352367967367172,0.787674009799957,[],[],0,34141733,384335,9b1ae2c2-50dd-4f1c-9583-f0badcc61163,0
https://fileman.clobotics.cn/api/file/8394f441981d90c69ad12a740fc4bd60,1099793,0.381343901157379,0.719118535518646,0.418703258037567,0.773625552654266,[],[],0,34141770,384335,085506a0-3c46-4e9b-94c2-d131e7bf5895,0
https://fileman.clobotics.cn/api/file/7d641f290954f10365e7a637e585a838,226,0.355443030595779,0.717579543590546,0.377830177545547,0.785034239292145,[],[],0,34141849,384335,cc1929a3-5207-48bf-bcb4-a4880bac75f9,0
https://fileman.clobotics.cn/api/file/8708febbcf3f81174d53c78574f3420a,1099666,0.39008155465126,0.51210355758667,0.422861754894257,0.587474822998047,"[""Overexposed"",""Unqualified""]",[],0,34141879,384335,68f4c430-8855-489a-b995-3340fa38e360,0
https://fileman.clobotics.cn/api/file/a7a6a801d9c5bf8c05410fbd52f3942b,1071333,0.1739242374897,0.233581021428108,0.205917283892632,0.312454879283905,[],[],0,34141888,384335,8a895afd-ec13-455b-ab91-66e312cd2236,0
https://fileman.clobotics.cn/api/file/291d77d0d1a25be393cc1561279eeee4,1065141,0.3139987885952,0.209347039461136,0.339026212692261,0.233640730381012,[],[],0,34141903,384335,417c4a65-a942-4465-ba6e-2346cfa1655a,0
https://fileman.clobotics.cn/api/file/6f09e3786e79bbdc218204dba993641b,1099614,0.258402019739151,0.287437051534653,0.281756818294525,0.362609922885895,[],[],0,34142912,384335,7701b91b-0669-41e4-a14f-fb398b60498d,0
https://fileman.clobotics.cn/api/file/6f09e3786e79bbdc218204dba993641b,1099666,0.21385845541954,0.286790430545807,0.235511407256126,0.359630823135376,[],[],0,34142912,384335,7701b91b-0669-41e4-a14f-fb398b60498d,0
https://fileman.clobotics.cn/api/file/37ff90b09b5a44e238dd8f4876dfc5bb,102,0.209741026163101,0.71416711807251,0.236531674861908,0.794775009155273,[],[],0,34142913,384335,31c884ed-3bcd-41c0-9127-74569d32e1ef,0
https://fileman.clobotics.cn/api/file/bbd3a50f7290d48d816e01a36c697b98,102,0.205007836222649,0.211321502923965,0.236302763223648,0.306182742118835,[],[],0,34142966,384335,419e9b43-1d66-4bf1-b4f0-3b330791f77d,0
https://fileman.clobotics.cn/api/file/bbd3a50f7290d48d816e01a36c697b98,1099666,0.33007138967514,0.221977889537811,0.355397760868073,0.300159960985184,[],[],0,34142966,384335,419e9b43-1d66-4bf1-b4f0-3b330791f77d,0
https://fileman.clobotics.cn/api/file/bbd3a50f7290d48d816e01a36c697b98,125,0.293995559215546,0.317446649074554,0.334275126457214,0.41898438334465,[],[],0,34142966,384335,419e9b43-1d66-4bf1-b4f0-3b330791f77d,0
https://fileman.clobotics.cn/api/file/3637ca55b91f897ae83f42cebf3c4b5d,191,0.29619687795639,0.274375051259995,0.310857772827148,0.322671711444855,[],[],0,34142983,384335,791b19cb-95b4-4b84-a4ad-7b24b7a41372,0
https://fileman.clobotics.cn/api/file/98070e599b4e34923221de5f04b934e2,1085960,0.155946969985962,0.279698103666306,0.185335233807564,0.355171740055084,[],[],0,34144060,384335,9bb39424-85c2-4641-bb15-caab3d313ce6,0
